gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,unuseful_drops,winner
4725,3460.0,3399.7,2292.29,2264.58,3,3,50,50,25,25,60,73,25,6,408,-1
4726,3460.0,3399.7,2295.63,2267.87,2,2,50,50,25,25,60,78,28,0,474,-1
4727,3460.0,3399.7,2300.64,2272.47,3,3,50,50,25,25,60,85,26,7,473,-1
4728,3460.0,3399.7,2309.28,2280.81,3,3,50,50,25,25,60,83,39,8,490,-1
4729,3460.0,3399.7,2305.25,2279.73,2,2,50,50,25,25,60,87,32,0,592,-1
4730,3460.0,3399.7,2296.56,2280.33,2,2,50,50,25,25,60,86,65,0,935,-1
4731,3460.0,3399.7,2295.64,2291.96,2,3,50,50,25,25,60,81,33,15,599,-1
4732,3460.0,3429.6,2299.83,2299.46,2,3,50,50,25,25,60,82,26,1,421,-1
4733,3460.0,3429.6,2288.4,2306.99,3,3,50,50,25,25,60,85,61,11,616,-1
4734,3460.0,3542.0,2301.52,2328.43,3,3,50,50,25,13,60,92,49,64,543,-1
4735,3460.0,3542.0,2301.65,2341.17,3,3,50,50,25,15,60,82,75,24,501,-1
4736,3460.0,3492.0,2312.1,2328.73,3,3,50,50,25,12,60,89,50,0,661,-1
4737,3460.0,3492.0,2328.08,2333.33,3,3,50,50,25,13,60,91,47,45,637,-1
4738,3460.0,3492.0,2333.37,2337.39,3,3,50,50,25,13,60,85,68,41,935,-1
4739,3460.0,3429.6,2339.92,2341.38,3,3,50,50,25,25,60,78,104,26,504,-1
4740,3460.0,3429.6,2349.86,2336.98,3,3,50,50,25,25,60,83,62,48,626,-1
4741,3460.0,3429.6,2343.8,2335.12,3,3,50,50,25,25,60,83,45,0,489,-1
4742,3460.0,3429.6,2345.67,2338.8,4,4,50,50,25,25,60,94,102,45,843,-1
4743,3460.0,3499.0,2336.12,2328.02,3,3,50,50,25,10,60,85,29,14,456,-1
4744,3460.0,3499.0,2326.04,2325.06,2,2,50,50,25,10,60,85,35,0,577,-1
4745,3460.0,3429.6,2314.45,2323.22,3,3,50,50,25,25,60,84,43,0,631,-1
4746,3460.0,3429.6,2318.6,2322.95,2,3,50,50,25,25,60,90,43,4,549,-1
4747,3458.6,3429.6,2305.85,2329.11,2,2,50,50,25,25,60,85,68,0,733,-1
4748,3458.6,3429.6,2315.74,2328.44,3,3,50,50,25,25,60,80,44,7,528,-1
4749,3458.6,3429.6,2316.25,2328.01,3,3,50,50,25,25,60,89,52,9,643,-1
4750,3458.6,3429.6,2319.99,2328.62,2,2,50,50,25,25,60,83,33,0,379,-1
4751,3458.6,3429.6,2320.27,2332.47,2,3,50,50,25,25,60,87,189,1,846,-1
4752,3669.0,3429.6,2337.11,2332.08,3,2,50,50,10,25,60,84,338,34,1006,-1
4753,3669.0,3429.6,2338.51,2334.76,2,2,50,50,10,25,60,91,55,0,531,-1
4754,3669.0,3429.6,2336.6,2327.13,2,2,50,50,10,25,60,75,20,0,310,-1
4755,3669.0,3429.6,2338.81,2325.77,3,3,50,50,11,25,60,82,42,33,523,-1
4756,3480.8,3429.6,2330.41,2316.67,3,3,50,50,24,25,60,75,54,16,424,-1
4757,3480.8,3429.6,2298.95,2274.25,2,2,20,23,21,25,3,20,0,0,124,-1
4758,3480.8,3429.6,2293.33,2263.95,2,2,50,50,18,25,60,78,21,0,287,-1
4759,3428.9,3429.6,2284.37,2285.74,3,3,50,50,25,25,60,77,57,15,598,-1
4760,3428.9,3452.6,2289.87,2288.57,3,3,50,50,25,25,60,85,89,14,601,-1
4761,3428.9,3452.6,2292.13,2277.03,2,2,50,50,25,25,60,76,139,0,523,-1
4762,3428.9,3452.6,2295.01,2285.95,3,3,50,50,25,25,60,79,120,16,620,-1
4763,3428.9,3452.6,2304.09,2274.82,3,3,50,50,25,25,60,83,65,0,489,-1
4764,3428.9,3452.6,2307.71,2275.63,3,3,50,50,25,25,60,76,114,17,610,-1
4765,3428.9,3452.6,2291.31,2269.92,2,2,23,20,25,25,3,30,0,0,239,-1
4766,3398.1,3452.6,2294.57,2278.9,3,3,50,50,25,25,60,79,37,35,451,-1
4767,3491.6,3452.6,2298.77,2285.94,3,3,50,50,13,25,60,81,84,9,658,-1
4768,3398.1,3452.6,2304.98,2284.8,2,2,50,50,25,25,60,83,134,0,531,-1
4769,3398.1,3452.6,2302.38,2294.33,3,3,50,50,25,25,60,79,132,5,510,-1
4770,3398.1,3452.6,2296.46,2304.39,2,3,50,50,24,25,60,81,218,10,842,-1
4771,3452.1,3436.9,2303.42,2307.07,3,3,50,50,18,25,60,81,70,6,360,-1
4772,3452.1,3436.9,2303.85,2308.64,3,3,50,50,17,25,60,87,58,9,521,-1
4773,3452.1,3436.9,2303.91,2302.31,2,3,50,50,17,25,60,82,90,43,610,-1
4774,3452.1,3436.9,2307.79,2303.87,3,3,50,50,19,25,60,78,118,5,574,-1
4775,3452.1,3436.9,2307.45,2304.25,3,3,50,50,18,25,60,79,41,3,363,-1
4776,3452.1,3436.9,2311.4,2306.5,2,2,50,50,21,25,60,94,93,0,665,-1
4777,3452.1,3327.1,2310.47,2301.36,2,2,50,50,22,25,60,87,60,0,427,-1
4778,3452.1,3327.1,2326.41,2303.6,3,3,50,50,25,25,60,84,88,27,580,-1
4779,3452.1,3327.1,2323.99,2303.99,3,3,50,50,25,25,60,77,156,6,716,-1
4780,3452.1,3327.1,2315.77,2298.5,3,3,50,50,25,25,60,87,48,0,580,-1
4781,3398.1,3349.1,2312.1,2301.42,3,3,50,50,25,25,60,83,54,10,419,-1
4782,3398.1,3350.2,2315.15,2298.43,3,3,50,50,25,25,60,77,151,61,682,-1
4783,3406.6,3350.2,2309.82,2302.86,3,3,50,50,25,25,60,88,99,9,759,-1
4784,3406.6,3350.2,2308.61,2308.54,3,3,50,50,25,25,60,89,82,0,746,-1
4785,3406.6,3350.2,2313.33,2322.73,3,3,50,50,25,25,60,83,94,7,646,-1
4786,3406.6,3350.2,2308.61,2316.18,2,2,50,50,25,25,60,86,75,0,585,-1
4787,3406.6,3350.2,2312.98,2329.73,3,3,50,50,25,25,60,81,90,23,549,-1
4788,3406.6,3350.2,2318.65,2324.1,3,3,50,50,25,25,60,93,206,40,1046,-1
4789,3406.6,3350.2,2317.38,2318.29,2,2,50,50,25,25,60,80,54,0,466,-1
4790,3406.6,3414.6,2313.5,2326.5,3,3,50,50,25,25,60,87,107,6,747,-1
4791,3406.6,3414.6,2306.92,2327.83,3,3,50,50,25,25,60,78,130,23,554,-1
4792,3406.6,3414.6,2312.63,2333.97,3,3,50,50,25,25,60,86,99,14,728,-1
4793,3406.6,3437.6,2314.25,2338.06,3,3,50,50,25,25,60,85,128,82,692,-1
4794,3406.6,3437.6,2307.55,2337.58,3,3,50,50,25,25,60,81,105,27,711,-1
4795,3406.6,3437.6,2324.96,2333.49,3,3,50,50,25,25,60,91,54,18,694,-1
4796,3406.6,3437.6,2326.62,2351.44,3,3,50,50,25,25,60,88,74,23,665,-1
4797,3406.6,3432.2,2329.43,2342.38,3,3,50,50,25,25,60,90,38,7,480,-1
4798,3406.6,3464.1,2331.29,2346.17,3,3,50,50,25,24,60,80,85,31,523,-1
4799,3406.6,3464.1,2330.36,2332.92,3,2,50,50,25,21,60,87,32,2,395,-1
4800,3406.6,3464.1,2334.08,2337.57,3,3,50,50,25,22,60,86,169,25,607,-1
4801,3406.6,3464.1,2325.52,2337.8,2,3,50,50,25,21,60,78,111,7,855,-1
4802,3406.6,3464.1,2332.27,2332.62,3,3,50,50,25,19,60,90,184,0,723,-1
4803,3406.6,3576.0,2338.45,2332.6,3,3,50,50,25,13,60,81,107,11,598,-1
4804,3406.6,3576.0,2333.29,2341.49,3,3,50,50,25,14,60,81,111,7,663,-1
4805,3406.6,3576.0,2330.26,2343.61,3,3,50,50,25,15,60,79,104,2,772,-1
4806,3406.6,3576.0,2327.37,2355.5,3,3,50,50,25,17,60,79,92,9,750,-1
4807,3407.4,3576.0,2337.73,2356.93,3,3,50,50,25,17,60,89,174,75,1029,-1
4808,3406.6,3576.0,2334.7,2353.16,3,3,50,50,25,17,60,90,156,19,802,-1
4809,3406.6,3576.0,2342.19,2362.72,3,3,50,50,25,18,60,85,153,24,669,-1
4810,3406.6,3576.0,2343.59,2364.39,2,2,50,50,25,18,60,89,90,0,834,-1
4811,3406.6,3576.0,2339.15,2362.91,3,3,50,50,25,18,60,86,85,6,732,-1
4812,3406.6,3576.0,2344.93,2369.29,3,3,50,50,25,20,60,93,61,50,634,-1
4813,3406.6,3576.0,2341.47,2374.82,2,3,50,50,25,21,60,87,46,32,679,-1
4814,3490.4,3576.0,2338.17,2373.72,3,2,50,50,18,20,60,81,63,20,708,-1
4815,3406.6,3361.4,2328.46,2378.44,3,3,50,50,25,25,60,83,65,37,721,-1
4816,3406.6,3361.4,2336.9,2371.69,3,3,50,50,25,25,60,83,81,11,882,-1
4817,3399.3,3361.4,2325.78,2367.28,2,2,50,50,25,25,60,80,58,0,749,-1
4818,3338.7,3361.4,2318.17,2372.71,3,3,50,50,25,25,60,89,175,11,1115,-1
4819,3347.7,3410.0,2322.13,2378.03,3,3,50,50,25,25,60,81,143,24,910,-1
4820,3371.4,3410.0,2321.5,2375.71,3,3,50,50,25,25,60,86,140,23,1026,-1
4821,3371.4,3410.0,2320.22,2375.46,3,3,50,50,25,25,60,88,81,66,913,-1
4822,3373.4,3410.0,2330.02,2365.6,3,3,50,50,25,25,60,88,146,1,1137,-1
4823,3373.4,3361.4,2317.96,2348.52,2,2,50,50,25,25,60,82,149,0,1317,-1
4824,3373.4,3361.4,2324.42,2345.2,3,3,50,50,25,25,60,86,425,78,1570,-1
4825,3373.4,3360.4,2322.4,2338.16,3,3,50,50,25,25,60,85,166,23,1313,-1
4826,3373.4,3360.4,2321.35,2331.05,2,3,50,50,25,25,60,89,340,22,1699,-1
4827,3373.4,3360.4,2318.03,2334.05,3,2,50,50,25,25,60,86,140,10,1145,-1
4828,3373.4,3457.0,2326.32,2333.08,3,3,50,50,25,22,60,89,146,43,920,-1
4829,3373.4,3457.0,2318.63,2334.63,3,3,50,50,25,23,60,85,414,23,1420,-1
4830,3366.4,3457.0,2313.19,2336.22,3,3,50,50,25,24,60,92,249,32,1297,-1
4831,3366.4,3457.0,2316.98,2342.66,3,3,50,50,25,24,60,89,363,20,1757,-1
4832,3376.9,3457.0,2319.97,2352.1,3,3,50,50,25,25,60,88,217,25,1160,-1
4833,3477.7,3467.7,2320.33,2358.61,3,3,50,50,20,25,60,81,338,36,1386,-1
4834,3477.7,3467.7,2321.29,2359.2,2,2,50,50,20,25,60,83,232,0,1315,-1
4835,3477.7,3467.7,2316.63,2365.37,3,3,50,50,18,25,60,88,145,46,1234,-1
4836,3477.7,3467.7,2312.78,2362.33,3,3,50,50,17,25,60,82,328,3,1704,-1
4837,3477.7,3467.7,2323.34,2356.31,3,3,50,50,20,25,60,84,149,27,1113,-1
4838,3477.7,3467.7,2335.0,2368.9,3,3,50,50,23,25,60,87,284,74,1286,-1
4839,3477.7,3467.7,2330.88,2372.83,3,3,50,50,23,25,60,94,425,45,1636,-1
4840,3477.7,3467.7,2325.56,2366.73,3,3,50,50,23,25,60,93,451,68,1966,-1
4841,3477.7,3467.7,2325.31,2353.13,3,3,50,50,24,25,60,89,420,45,1329,-1
4842,3477.7,3467.7,2326.99,2343.07,3,3,50,50,25,25,60,94,659,6,1390,-1
4843,3477.7,3467.7,2328.25,2339.08,3,2,50,50,25,25,60,83,639,34,1367,-1
4844,3477.7,3467.7,2338.44,2342.4,3,3,50,50,25,25,60,93,558,87,1422,-1
4845,3477.7,3457.0,2343.12,2346.33,3,3,50,50,25,25,60,92,408,27,1384,-1
4846,3355.0,3457.0,2333.84,2353.74,3,3,50,50,25,25,60,89,442,49,1211,-1
4847,3355.0,3655.0,2342.71,2357.7,3,3,50,50,25,19,60,92,390,57,1533,-1
4848,3355.0,3655.0,2342.98,2370.08,3,3,50,50,25,21,60,92,226,55,1159,-1
4849,3355.0,3655.0,2345.66,2368.59,3,3,50,50,25,20,60,85,178,37,1276,-1
4850,3355.0,3655.0,2338.8,2364.14,3,3,50,50,25,20,60,88,223,3,1274,-1
4851,3418.8,3655.0,2342.22,2365.48,3,3,50,50,25,21,60,82,80,53,943,-1
4852,3418.8,3655.0,2341.28,2370.93,3,3,50,50,25,22,60,80,140,12,815,-1
4853,3418.8,3655.0,2335.19,2363.45,3,3,50,50,25,20,60,78,66,24,967,-1
4854,3440.1,3655.0,2340.58,2358.48,3,3,50,50,25,18,60,75,47,1,725,-1
4855,3440.1,3655.0,2331.25,2347.62,2,2,50,50,25,16,60,76,29,0,611,-1
4856,3440.1,3655.0,2330.86,2343.98,2,2,50,50,25,15,60,73,7,0,329,-1
4857,3440.1,3655.0,2332.36,2351.05,3,3,50,50,25,16,60,79,42,2,478,-1
4858,3440.1,3655.0,2331.24,2352.54,3,3,50,50,25,16,60,87,63,41,659,-1
4859,3440.1,3655.0,2322.19,2352.59,2,2,50,50,25,14,60,78,49,0,444,-1
4860,3440.1,3655.0,2310.5,2340.32,2,2,50,50,25,13,60,69,21,0,440,-1
4861,3440.1,3655.0,2305.35,2334.72,3,3,50,50,22,12,60,79,105,9,729,-1
4862,3440.1,3655.0,2315.0,2353.23,3,3,50,50,25,14,60,88,48,55,599,-1
4863,3440.1,3655.0,2333.13,2359.97,3,3,50,50,25,16,60,85,115,38,842,-1
4864,3440.1,3655.0,2337.03,2359.74,3,3,50,50,25,16,60,81,73,3,873,-1
4865,3440.1,3655.0,2341.23,2355.08,3,3,50,50,25,15,60,84,150,24,1128,-1
4866,3440.1,3432.7,2351.83,2359.63,3,3,50,50,25,25,60,90,71,52,780,-1
4867,3440.1,3493.0,2353.95,2367.39,3,3,50,50,25,25,60,82,193,36,1029,-1
4868,3440.1,3493.0,2348.27,2367.8,3,3,50,50,25,25,60,86,74,15,791,-1
4869,3440.1,3493.0,2342.03,2371.95,3,3,50,50,25,25,60,81,100,28,917,-1
4870,3440.1,3493.0,2350.58,2376.64,3,3,50,50,25,25,60,83,179,106,1090,-1
4871,3441.3,3493.0,2343.98,2369.19,3,3,50,50,25,25,60,80,138,11,1033,-1
4872,3441.3,3430.0,2344.49,2365.46,3,3,50,50,25,25,60,83,99,48,873,-1
4873,3441.3,3430.0,2339.84,2348.74,2,2,50,50,25,25,60,86,24,0,373,-1
4874,3357.2,3430.0,2333.97,2354.19,3,3,50,50,25,25,60,76,401,14,1283,-1
4875,3344.8,3430.0,2331.47,2353.91,3,3,50,50,25,25,60,80,264,30,1179,-1
4876,3344.8,3430.0,2332.26,2347.95,3,3,50,50,25,25,60,85,81,15,836,-1
4877,3344.8,3430.0,2330.84,2348.49,2,3,50,50,25,25,60,87,167,18,1015,-1
4878,3380.5,3430.0,2346.32,2329.53,3,3,50,50,25,25,60,87,215,23,1102,-1
4879,3380.5,3430.0,2340.86,2338.94,2,3,50,50,25,25,60,76,173,17,1140,-1
4880,3380.5,3430.0,2342.23,2329.36,3,3,50,50,25,25,60,87,224,19,1301,-1
4881,3380.5,3430.0,2335.96,2335.81,3,3,50,50,25,25,60,81,126,58,1045,-1
4882,3403.9,3535.0,2351.01,2350.47,3,3,50,50,25,19,60,81,218,110,1119,-1
4883,3403.9,3535.0,2350.15,2351.59,2,2,50,50,25,18,60,83,103,0,795,-1
4884,3403.9,3535.0,2358.03,2349.47,3,3,50,50,25,17,60,83,274,57,1357,-1
4885,3403.9,3535.0,2357.91,2351.3,3,3,50,50,25,17,60,82,166,16,932,-1
4886,3403.9,3535.0,2357.56,2341.16,3,3,50,50,25,14,60,76,228,8,1185,-1
4887,3403.9,3535.0,2352.81,2341.9,3,3,50,50,25,14,60,89,225,10,1280,-1
4888,3403.9,3535.0,2343.84,2353.35,3,3,50,50,25,16,60,81,132,45,1021,-1
4889,3403.9,3431.8,2337.72,2350.14,2,3,50,50,25,25,60,79,176,9,1021,-1
4890,3609.7,3431.8,2340.75,2355.25,3,3,50,50,13,25,60,86,100,76,927,-1
4891,3609.7,3431.8,2338.25,2341.9,3,3,50,50,12,25,60,86,132,50,868,-1
4892,3609.7,3440.9,2339.39,2340.93,3,3,50,50,12,25,60,82,307,70,1113,-1
4893,3609.7,3440.9,2342.72,2339.45,3,3,50,50,13,25,60,80,103,47,935,-1
4894,3609.7,3440.9,2344.66,2328.84,2,2,50,50,13,25,60,81,187,0,1049,-1
4895,3609.7,3440.9,2347.12,2335.56,3,3,50,50,15,25,60,82,186,29,1060,-1
4896,3609.7,3440.9,2357.6,2343.25,3,3,50,50,17,25,60,95,169,93,854,-1
4897,3609.7,3440.9,2356.77,2357.79,2,3,50,50,17,25,60,85,305,74,1346,-1
4898,3609.7,3440.9,2358.23,2359.98,3,2,50,50,17,25,60,87,271,16,927,-1
4899,3609.7,3440.9,2362.94,2358.51,3,3,50,50,18,25,60,83,357,28,1093,-1
4900,3458.0,3440.9,2353.82,2350.31,3,2,50,50,25,25,60,83,282,4,984,-1
4901,3458.0,3440.9,2341.23,2341.64,3,3,50,50,25,25,60,84,428,12,1131,-1
4902,3458.0,3440.9,2332.95,2337.12,3,2,50,50,25,25,60,81,275,7,1012,-1
4903,3387.7,3440.9,2316.09,2345.3,3,3,50,50,25,25,60,87,336,25,864,-1
4904,3387.7,3440.9,2320.12,2332.78,3,3,50,50,25,25,60,83,339,4,858,-1
4905,3412.8,3487.8,2333.89,2333.79,3,3,50,50,25,23,60,80,260,29,722,-1
4906,3458.9,3487.8,2341.59,2335.15,3,3,50,50,24,23,60,90,206,24,826,-1
4907,3458.9,3487.8,2343.02,2340.13,3,3,50,50,25,23,60,80,407,36,1105,-1
4908,3458.9,3487.8,2349.07,2337.07,3,3,50,50,25,23,60,84,290,9,876,-1
4909,3458.9,3487.8,2347.66,2324.97,2,2,50,50,25,20,60,73,286,0,1053,-1
4910,3458.9,3487.8,2342.36,2326.53,3,3,50,50,25,21,60,85,352,15,1125,-1
4911,3458.9,3487.8,2339.66,2328.81,2,2,50,50,25,21,60,78,297,0,994,-1
4912,3458.9,3487.8,2325.21,2332.29,3,3,50,50,25,21,60,69,445,1,850,-1
4913,3458.9,3487.8,2340.78,2352.53,3,3,50,50,25,25,60,77,274,70,1014,-1
4914,3388.9,3487.8,2347.13,2351.37,3,3,50,50,25,24,60,83,312,78,986,-1
4915,3388.9,3492.5,2345.85,2357.61,3,3,50,50,25,24,60,77,335,21,1082,-1
4916,3388.9,3492.5,2352.57,2358.03,3,3,50,50,25,24,60,73,409,7,1018,-1
4917,3388.9,3492.5,2330.93,2351.76,3,3,50,50,25,23,60,80,206,22,789,-1
4918,3388.9,3487.8,2335.31,2329.23,3,3,50,50,25,22,60,71,378,45,1083,-1
4919,3388.9,3487.8,2337.27,2334.82,3,3,50,50,25,21,60,81,367,1,998,-1
4920,3388.9,3487.8,2346.53,2346.1,3,3,50,50,25,23,60,87,255,77,857,-1
4921,3388.9,3487.8,2346.85,2347.57,3,3,50,50,25,23,60,83,418,15,1064,-1
4922,3388.9,3479.4,2338.68,2346.7,3,3,50,50,25,24,60,83,304,10,819,-1
4923,3437.8,3479.4,2341.13,2346.09,3,3,50,50,25,24,60,83,494,35,1061,-1
4924,3437.8,3479.4,2363.43,2355.49,3,3,50,50,25,25,60,77,345,17,1207,-1
4925,3437.8,3479.4,2357.67,2349.08,2,2,50,50,25,25,60,74,332,0,1231,-1
4926,3437.8,3479.4,2348.63,2333.28,3,3,50,50,25,22,60,77,321,19,1163,-1
4927,3437.8,3479.4,2348.42,2322.19,3,3,50,50,25,21,60,77,465,26,1184,-1
4928,3437.8,3479.4,2352.78,2318.62,3,3,50,50,25,20,60,81,297,20,856,-1
4929,3437.8,3479.4,2353.02,2309.32,3,3,50,50,25,17,60,80,195,36,865,-1
4930,3437.8,3479.4,2365.52,2324.06,3,3,50,50,25,19,60,81,362,69,1126,-1
4931,3437.8,3479.4,2369.12,2335.31,3,3,50,50,25,23,60,88,223,64,1073,-1
4932,3437.8,3479.4,2367.59,2336.36,3,3,50,50,25,23,60,71,232,15,1179,-1
4933,3437.8,3479.4,2362.9,2332.14,2,3,50,50,25,24,60,79,285,26,1397,-1
4934,3437.8,3479.4,2365.21,2337.04,3,2,50,50,25,25,60,80,444,21,1029,-1
4935,3437.8,3479.4,2367.68,2331.93,3,3,50,50,25,25,60,79,376,32,1467,-1
4936,3437.8,3479.4,2366.93,2343.2,3,3,50,50,25,25,60,77,440,90,1083,-1
4937,3437.8,3479.4,2358.1,2346.21,3,3,50,50,25,25,60,76,245,35,1212,-1
4938,3449.9,3479.4,2370.53,2338.39,3,3,50,50,25,24,60,73,362,52,1196,-1
4939,3449.9,3479.4,2368.71,2327.92,3,3,50,50,25,22,60,76,384,11,1096,-1
4940,3449.9,3479.4,2366.87,2321.29,3,3,50,50,25,21,60,78,596,16,1436,-1
4941,3449.9,3479.4,2380.11,2330.61,3,3,50,50,25,23,60,82,227,46,1164,-1
4942,3449.9,3479.4,2365.13,2331.67,2,3,50,50,25,23,60,79,355,0,1017,-1
4943,3449.9,3479.4,2372.93,2323.88,3,3,50,50,25,21,60,85,391,13,1139,-1
4944,3449.9,3479.4,2359.06,2326.58,3,3,50,50,25,22,60,80,391,11,1224,-1
4945,3550.0,3479.4,2356.81,2323.34,3,3,50,50,22,20,60,79,348,72,823,-1
4946,3550.0,3479.4,2363.02,2327.81,3,3,50,50,23,23,60,81,568,55,995,-1
4947,3550.0,3479.4,2358.28,2318.81,3,3,50,50,23,21,60,77,484,21,1027,-1
4948,3550.0,3479.4,2355.15,2310.51,3,3,50,50,23,20,60,80,827,15,891,-1
4949,3550.0,3479.4,2365.41,2310.59,3,3,50,50,25,18,60,76,632,21,850,-1
4950,3550.0,3360.8,2363.49,2306.26,3,3,50,50,25,25,60,78,314,15,874,-1
4951,3550.0,3360.8,2360.89,2317.72,3,3,50,50,25,25,60,82,520,40,1020,-1
4952,3550.0,3360.8,2354.87,2318.15,3,3,50,50,24,25,60,89,493,4,952,-1
4953,3550.0,3383.6,2348.12,2319.83,3,3,50,50,23,25,60,82,249,70,791,-1
4954,3550.0,3401.9,2343.75,2327.4,3,3,50,50,22,25,60,80,505,32,971,-1
4955,3550.0,3401.9,2344.43,2343.27,3,3,50,50,22,25,60,82,503,44,658,-1
4956,3550.0,3404.4,2343.59,2340.81,3,3,50,50,21,25,60,86,587,24,807,-1
4957,3449.9,3404.4,2324.79,2346.34,3,2,50,50,25,25,60,78,457,12,739,-1
4958,3449.9,3404.4,2327.14,2342.5,3,3,50,50,25,25,60,82,380,28,745,-1
4959,3449.9,3404.4,2323.75,2340.04,3,3,50,50,25,25,60,84,631,34,697,-1
4960,3449.9,3404.4,2317.6,2332.32,3,3,50,50,25,25,60,89,583,10,986,-1
4961,3449.9,3404.4,2320.55,2338.34,3,3,50,50,25,25,60,79,493,30,899,-1
4962,3449.9,3404.4,2322.3,2345.13,3,3,50,50,25,25,60,84,500,22,759,-1
4963,3478.1,3404.4,2324.92,2331.23,3,3,50,50,19,25,60,81,717,18,907,-1
4964,3478.1,3404.4,2323.36,2330.64,3,3,50,50,20,25,60,85,519,14,654,-1
4965,3449.9,3404.4,2320.26,2348.37,3,3,50,50,25,25,60,83,542,22,672,-1
4966,3449.9,3425.8,2311.31,2358.41,3,3,50,50,21,25,60,74,589,6,737,-1
4967,3449.9,3425.8,2313.2,2359.57,3,3,50,50,23,25,60,78,640,22,865,-1
4968,3449.9,3425.8,2305.99,2364.08,3,3,50,50,21,25,60,72,714,29,893,-1
4969,3449.9,3425.8,2311.56,2380.41,3,3,50,50,24,25,60,86,669,34,681,-1
4970,3449.9,3425.8,2315.01,2363.31,3,3,50,50,25,25,60,88,509,31,747,-1
4971,3449.9,3383.6,2316.65,2355.88,3,3,50,50,25,25,60,86,690,42,744,-1
4972,3449.9,3383.6,2306.6,2338.3,3,3,50,50,25,25,60,82,911,3,745,-1
