gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,teammates_reach,winner
230,9541.6,9570.7,3420.64,3303.2,2,3,50,50,3,2,60,64,6094,6094,0,35,129,0,0,7084,-1
231,9541.6,9570.7,3423.6,3172.26,3,3,50,50,3,2,60,57,7124,7041,5,103,111,603,1,6574,-1
232,9541.6,9570.7,3448.55,3043.61,2,2,50,50,3,2,60,55,7263,7130,43,124,378,410,0,6743,-1
233,9541.6,9570.7,3354.13,3050.66,3,3,50,50,5,2,60,58,7291,7275,3,250,493,78,4,4810,-1
234,9541.6,9570.7,3397.13,2997.34,2,2,50,50,5,2,60,56,3508,3485,4,57,695,162,1,9090,-1
235,9541.6,9570.7,3327.58,2981.22,2,2,50,50,3,2,60,57,4117,4077,10,11,140,228,1,9328,-1
236,9541.6,9855.2,3337.16,3096.18,2,3,50,50,3,4,60,52,3244,3243,0,24,278,32,0,7852,-1
237,9541.6,9855.2,3155.33,3068.74,2,2,20,50,3,3,30,40,3245,3245,0,19,55,0,0,5698,-1
238,9541.6,9855.2,3235.09,3098.1,2,2,50,50,3,3,60,48,5446,5425,7,62,182,142,3,7979,-1
239,9541.6,9855.2,3146.97,3029.13,2,2,21,50,3,3,31,14,2074,2072,1,1,4,0,0,6682,-1
240,9541.6,9855.2,3028.48,2872.34,2,2,20,21,3,3,1,17,1229,1229,0,1,0,0,0,3628,-1
241,9535.1,9855.2,2906.88,2745.56,2,2,23,23,2,3,6,14,1795,1795,0,19,12,0,0,3833,-1
242,9535.1,9855.2,2732.27,2735.77,2,2,24,29,2,2,13,24,2072,2072,0,1,16,0,0,4211,-1
243,9535.1,9855.2,2847.56,2731.87,3,3,50,50,3,3,60,63,2540,2540,0,16,7,0,0,9559,-1
244,9535.1,9855.2,2840.27,2741.96,2,2,47,49,3,3,56,54,2116,2116,0,32,23,0,0,9483,-1
245,9535.1,9855.2,2828.79,2734.32,2,2,50,50,3,3,60,48,3744,3744,0,23,73,0,0,8360,-1
246,9535.1,9855.2,2813.73,2813.11,2,2,50,50,2,3,60,39,3740,3740,0,135,36,0,0,8165,-1
247,9535.1,9551.5,2778.61,2747.12,2,2,50,50,2,2,60,46,4306,4304,1,105,54,29,0,7931,-1
248,9535.1,9551.5,2707.54,2744.66,3,2,50,50,2,2,60,48,2880,2880,0,112,8,0,0,9226,-1
249,9535.1,9551.5,2701.66,2756.22,3,2,50,50,2,2,60,50,3524,3524,0,116,75,0,0,8503,-1
250,9546.2,9551.5,2631.53,2800.34,3,3,50,50,3,2,60,66,3607,3607,0,78,6,0,0,8382,-1
251,9546.2,9522.0,2631.57,2719.66,2,2,21,29,3,1,10,23,2023,2023,0,6,0,0,0,4425,-1
252,9839.4,9522.0,2608.08,2875.47,3,2,50,22,4,1,32,45,2266,2266,0,94,4,0,0,7099,-1
253,9839.4,9522.0,2725.98,3016.07,2,2,50,50,3,1,60,69,2256,2256,0,54,17,0,0,9797,-1
254,9849.7,9522.0,2922.32,3090.96,3,3,50,50,4,1,60,83,2257,2257,0,43,3,0,0,9102,-1
255,9900.6,9556.6,3016.07,3213.68,3,3,50,50,5,2,60,86,2309,2309,0,21,0,0,0,9224,-1
256,9900.6,9556.6,3038.87,3284.34,2,2,50,50,4,2,60,65,2407,2407,0,45,34,0,0,9520,-1
257,9849.7,9556.6,3159.13,3353.26,2,3,50,50,3,1,60,83,2578,2578,0,73,11,0,0,8328,-1
258,9546.2,9556.6,3221.11,3476.33,2,2,50,50,2,1,60,73,1653,1653,0,105,31,0,0,9578,-1
259,9546.2,9556.6,3306.9,3418.21,2,2,50,50,2,1,60,69,3044,3044,0,189,32,0,0,8584,-1
260,9546.2,9556.6,3372.82,3395.6,3,2,50,50,2,1,60,68,2847,2847,0,31,81,0,0,9037,-1
261,9546.2,9556.6,3396.3,3437.98,2,2,50,50,2,1,60,58,3025,3025,0,116,52,0,0,8313,-1
262,9844.0,8352.0,3560.17,3500.14,3,3,50,50,3,1,60,64,2298,2298,0,144,71,0,0,8266,-1
263,9844.0,9581.7,3616.41,3538.85,3,3,50,50,4,1,60,65,4015,4014,0,134,71,29,0,7621,-1
264,9844.0,10021.6,3676.24,3634.18,2,3,50,50,4,3,60,69,1916,1916,0,74,70,0,0,9028,-1
265,9844.0,10021.6,3670.89,3635.59,3,3,50,50,5,4,60,57,3536,3536,0,50,66,0,0,7904,-1
266,9844.0,10021.6,3605.47,3574.52,2,2,50,50,5,4,60,45,3740,3736,2,180,256,64,2,7718,-1
267,9844.0,10021.6,3597.88,3553.09,2,2,50,50,5,4,60,46,2698,2698,0,224,97,0,0,8332,-1
268,9844.0,10021.6,3680.65,3574.9,3,3,50,50,5,5,60,55,3557,3557,0,162,256,0,0,8544,-1
269,9914.1,10021.6,3665.2,3616.04,3,3,50,50,6,5,60,61,2815,2815,0,232,216,0,0,7610,-1
270,9919.8,9693.6,3691.89,3586.94,3,3,50,50,7,3,60,60,3405,3405,0,145,266,0,0,7317,-1
271,9919.8,9693.6,3631.4,3596.4,2,2,50,50,7,3,60,49,2582,2582,0,113,125,0,0,8705,-1
272,9919.8,9865.4,3481.49,3664.35,3,3,50,50,6,6,60,41,2702,2702,0,114,132,0,0,8240,-1
273,9919.8,9865.4,3415.69,3672.62,2,2,50,50,6,6,60,43,2373,2370,1,31,252,30,0,8558,-1
274,9919.8,9865.4,3427.46,3670.29,2,2,50,50,6,5,60,46,1127,1127,0,37,318,0,0,9696,-1
275,9919.8,9865.4,3424.75,3630.51,2,2,50,50,6,5,60,53,1105,1105,0,69,439,0,0,9249,-1
276,9919.8,9865.4,3435.16,3621.27,3,2,50,50,6,5,60,48,925,869,24,58,497,121,0,9396,-1
277,9919.8,9865.4,3602.43,3660.53,2,2,50,50,6,5,60,56,706,706,0,78,603,0,0,9173,-1
278,9919.8,9865.4,3614.04,3658.92,2,3,50,50,5,5,60,50,1302,1296,2,51,584,91,0,9054,-1
279,9919.8,9693.6,3641.95,3667.86,2,2,50,50,4,4,60,53,173,173,0,151,692,0,0,9611,-1
280,9919.8,9693.6,3650.7,3697.05,2,2,50,50,4,4,60,55,1159,1159,0,84,464,0,0,8755,-1
281,9919.8,9693.6,3688.17,3700.64,2,2,50,50,4,4,60,49,2937,2937,0,178,511,0,0,7803,-1
282,9919.8,9693.6,3698.57,3746.99,3,2,50,50,4,4,60,42,3722,3722,0,133,171,0,0,8286,-1
283,9919.8,9844.6,3659.74,3790.58,2,3,50,50,3,6,60,44,1434,1434,0,79,249,0,0,10099,-1
284,9919.8,9844.6,3605.61,3824.71,2,2,50,50,3,6,60,43,2665,2665,0,49,180,0,0,8739,-1
285,9919.8,9844.6,3537.36,3753.22,3,2,50,50,4,6,60,31,3687,3687,0,38,185,0,0,7670,-1
286,9919.8,9844.6,3443.99,3559.26,2,2,50,50,4,6,60,29,5744,5744,0,62,253,0,0,6174,-1
287,9919.8,9844.6,3431.81,3539.68,2,2,50,50,4,6,60,34,2999,2999,0,13,299,0,0,8299,-1
288,9919.8,9844.6,3471.75,3478.82,3,3,50,50,5,6,60,32,3231,3231,0,54,228,0,0,8463,-1
289,9919.8,9844.6,3380.96,3407.27,3,2,50,50,5,6,60,21,2959,2959,0,24,153,0,0,8879,-1
290,9919.8,9844.6,3293.95,3355.48,2,2,50,50,5,6,60,29,2891,2891,0,88,132,0,0,9129,-1
291,9919.8,9844.6,3237.62,3298.19,2,2,50,50,4,5,60,25,2195,2195,0,17,121,0,0,9171,-1
292,9919.8,9587.4,3192.04,3242.92,3,2,50,50,3,4,60,28,2899,2899,0,75,124,0,0,8303,-1
293,9919.8,9587.4,3094.98,3187.15,2,3,50,50,3,4,60,25,3065,3065,0,27,71,0,0,8614,-1
294,9919.8,9533.2,3098.32,3148.71,2,2,50,50,3,3,60,33,2405,2403,1,92,160,0,0,8919,-1
295,9919.8,9533.2,2951.12,3164.03,2,2,50,50,3,3,60,24,3185,3185,0,225,53,0,0,9404,-1
296,9919.8,9533.2,2977.52,3165.29,2,2,50,50,3,2,60,24,1861,1861,0,106,144,0,0,9411,-1
297,9919.8,9296.3,2950.46,3132.11,2,2,50,50,2,1,60,26,1494,1494,0,46,180,0,0,9589,-1
298,9919.8,9296.3,2991.58,3148.08,2,2,50,50,2,1,60,38,2599,2592,1,66,126,65,0,9735,-1
299,9919.8,9296.3,3031.07,3160.99,2,2,50,50,2,1,60,34,2610,2609,0,185,161,0,0,9226,-1
300,9919.8,9296.3,3036.63,3139.59,2,2,50,50,2,1,60,36,1533,1533,0,39,436,0,0,10474,-1
301,9884.3,9296.3,3084.62,3159.67,2,2,50,50,1,1,60,44,1225,1225,0,100,551,0,0,9441,-1
302,4922.7,9296.3,3028.11,3110.86,2,2,50,50,25,1,60,26,1526,1526,0,37,114,0,0,10797,-1
303,4922.7,9296.3,2900.74,3092.58,2,2,50,50,25,1,60,26,2448,2448,0,42,115,0,0,10519,-1
304,4922.7,9296.3,2887.23,3058.37,2,2,50,50,25,1,60,22,2202,2202,0,22,553,0,0,10045,-1
305,4922.7,9296.3,2901.07,3068.87,2,2,50,50,25,1,60,30,1305,1305,0,72,147,0,0,11254,-1
306,4922.7,7843.3,2915.94,2992.17,2,2,50,50,25,1,60,21,2505,2505,0,6,129,0,0,9931,-1
307,4922.7,7843.3,2883.83,2926.5,2,2,50,50,25,1,60,19,2610,2610,0,8,67,0,0,9494,-1
308,4922.7,7843.3,2854.89,2969.7,2,2,50,50,25,1,60,21,1636,1636,0,145,56,0,0,10173,-1
309,4922.7,7843.3,2795.4,2915.35,2,2,50,50,25,1,60,18,2804,2804,0,11,33,0,0,9989,-1
310,4828.9,7843.3,2712.43,2967.74,2,2,50,50,25,1,60,22,2483,2483,0,12,38,0,0,10480,-1
311,4828.9,7843.3,2667.76,2932.18,2,2,50,50,25,1,60,13,2538,2538,0,103,1,0,0,9534,-1
312,4828.9,9054.0,2681.89,2952.31,2,3,50,50,25,1,60,24,1360,1359,0,73,83,17,0,10867,-1
313,4828.9,9054.0,2612.11,2941.24,2,2,50,50,25,1,60,19,1897,1887,3,75,16,55,0,10122,-1
314,4828.9,9054.0,2665.39,2875.54,2,2,50,50,25,1,60,16,1849,1849,0,26,79,0,0,10549,-1
315,4823.7,9054.0,2620.51,2751.48,2,2,50,50,25,1,60,14,3190,3190,0,109,25,0,0,9528,-1
316,4823.7,9054.0,2490.34,2643.29,3,2,50,50,25,1,60,19,1889,1884,2,58,69,11,1,10628,-1
317,4823.7,9054.0,2409.71,2598.34,2,2,50,50,25,1,60,20,1459,1458,0,37,32,15,0,10682,-1
318,4823.7,9054.0,2313.56,2539.64,2,2,50,50,25,1,60,22,1535,1528,3,63,92,70,1,10802,-1
319,4823.7,9054.0,2306.39,2551.25,2,3,50,50,25,1,60,26,1747,1745,0,38,11,1,0,10905,-1
320,4823.7,9054.0,2341.01,2560.5,3,2,50,50,25,1,60,22,1825,1823,1,103,50,15,0,10649,-1
321,8178.25,9054.0,2398.58,2560.41,3,2,50,50,1,1,60,28,1634,1628,2,38,69,51,0,10819,-1
322,9636.4,9054.0,2466.26,2559.12,3,2,50,50,1,1,60,42,1307,1307,0,120,36,0,0,10268,-1
323,9636.4,9054.0,2522.32,2666.17,2,3,50,50,1,1,60,36,526,520,3,93,35,74,0,11722,-1
324,9636.4,9054.0,2572.88,2744.49,2,2,50,50,1,1,60,46,1112,1112,0,177,44,0,0,10305,-1
325,9636.4,9054.0,2630.14,2835.57,2,2,50,50,1,1,60,30,108,107,0,33,1,16,0,11864,-1
326,9636.4,9054.0,2589.87,2904.22,2,2,50,50,1,1,60,40,100,100,0,68,8,0,0,12469,-1
327,9636.4,9859.5,2608.79,2986.65,2,3,50,50,1,3,60,36,573,569,0,152,18,101,0,11628,-1
328,9636.4,9859.5,2604.35,3009.06,2,2,50,50,1,3,60,35,190,190,0,102,9,0,0,11716,-1
329,9636.4,9859.5,2648.63,3043.54,2,2,50,50,1,3,60,37,960,958,1,136,35,17,0,11440,-1
330,9636.4,9859.5,2749.41,3048.72,2,2,50,50,1,3,60,32,46,46,0,31,7,0,0,12184,-1
331,9636.4,9859.5,2878.69,3058.64,2,3,50,50,1,3,60,48,1700,1689,5,102,10,0,0,10925,-1
332,9636.4,9859.5,2927.19,3129.4,2,2,50,50,1,3,60,48,571,571,0,62,21,0,0,11699,-1
333,9636.4,9859.5,2945.12,3210.13,2,3,50,50,1,3,60,52,527,527,0,27,29,0,0,11738,-1
334,9636.4,9859.5,3053.42,3244.78,2,2,50,50,1,3,60,44,581,581,0,58,22,0,0,11307,-1
335,10008.7,9859.5,3092.12,3282.88,3,2,50,50,3,3,60,51,910,905,2,74,82,37,0,11487,-1
336,10008.7,9859.5,3179.19,3362.26,2,2,50,50,3,3,60,52,870,870,0,89,50,0,0,11033,-1
337,10008.7,9859.5,3209.68,3324.8,2,2,50,50,3,3,60,37,593,591,1,51,20,17,0,11260,-1
338,10008.7,9859.5,3231.25,3315.6,2,2,50,50,3,3,60,53,994,993,0,24,22,36,0,11189,-1
339,10008.7,9859.5,3327.04,3331.9,2,2,50,50,3,3,60,57,1086,1086,0,57,9,0,0,10979,-1
340,10008.7,9859.5,3364.56,3420.64,3,3,50,50,4,3,60,54,1332,1327,2,76,44,26,0,11306,-1
341,9852.1,9550.0,3313.42,3381.34,2,2,50,50,3,2,60,44,1724,1722,1,36,31,0,0,11364,-1
342,9852.1,9550.0,3345.34,3499.6,2,2,50,50,3,2,60,49,382,379,0,133,25,87,0,11884,-1
343,9852.1,9550.0,3441.97,3536.52,3,3,50,50,3,2,60,63,758,757,0,111,74,30,0,11217,-1
344,9852.1,9550.0,3479.9,3541.52,2,2,50,50,3,2,60,56,1009,1005,1,225,22,92,0,11662,-1
345,9903.8,9550.0,3617.95,3599.71,3,2,50,50,5,2,60,74,799,796,1,152,98,60,0,11343,-1
346,9903.8,9550.0,3597.78,3581.9,2,2,50,50,4,2,60,51,716,708,4,78,26,89,0,11905,-1
347,9903.8,9550.0,3602.45,3610.53,2,2,50,50,4,2,60,60,1849,1848,0,45,21,0,0,10577,-1
348,9903.8,9550.0,3609.41,3617.13,3,2,50,50,4,2,60,56,1674,1632,4,158,27,208,0,10553,-1
349,9903.8,9550.0,3509.97,3588.62,2,3,50,50,4,2,60,47,2194,2193,0,117,4,24,1,10124,-1
350,9903.8,9550.0,3497.38,3642.46,2,2,50,50,4,2,60,54,991,983,3,26,7,56,0,11566,-1
351,9903.8,9550.0,3521.29,3682.02,2,2,50,50,4,2,60,42,1234,1222,5,85,29,57,0,11380,-1
352,9978.45,9550.0,3527.64,3657.31,3,2,50,50,5,2,60,47,1989,1969,5,69,79,157,0,10334,-1
353,9978.45,9522.6,3574.62,3600.33,2,2,50,50,5,1,60,46,2206,2203,1,34,45,36,0,10365,-1
354,9978.45,9522.6,3566.7,3557.59,2,3,50,50,5,1,60,45,3195,3187,2,58,31,79,0,9632,-1
355,9978.45,9522.6,3494.61,3504.58,2,3,50,50,5,1,60,48,1671,1551,49,335,73,352,2,10067,-1
356,9978.45,9522.6,3526.32,3433.64,2,2,50,50,5,1,60,47,1383,1366,1,82,25,196,0,11547,-1
357,9978.45,7158.5,3557.84,3388.07,2,3,50,50,5,1,60,47,1272,1030,86,34,27,582,0,11264,-1
358,9978.45,7158.5,3601.15,3424.76,2,2,50,50,5,1,60,42,2128,1943,24,65,22,714,1,10616,-1
359,9978.45,7158.5,3565.89,3498.55,3,3,50,50,7,1,60,53,3333,3258,30,67,40,317,1,9470,-1
360,9978.45,4967.6,3567.59,3373.03,2,2,50,50,7,25,60,41,3007,3003,2,29,3,15,0,9478,-1
361,9978.45,4967.6,3412.54,3241.79,2,2,50,50,7,25,60,24,4307,4307,0,16,0,0,0,8064,-1
362,9978.45,4967.6,3288.45,3149.4,2,3,50,50,5,25,60,33,3423,3422,0,17,13,0,1,8822,-1
363,9978.45,4967.6,3331.11,3087.8,2,2,50,50,5,25,60,37,2805,2805,0,46,15,0,0,9588,-1
364,9978.45,4967.6,3186.02,3030.54,2,2,50,50,4,25,60,31,2200,2191,2,6,27,69,0,10006,-1
365,9978.45,4967.6,3079.16,2940.96,2,2,50,50,4,25,60,20,3794,3788,0,21,9,40,1,8492,-1
366,9978.45,9800.9,2948.04,3015.46,2,3,50,50,4,2,60,32,4036,4032,0,75,36,54,1,8139,-1
367,9978.45,9800.9,2850.72,3009.36,2,2,50,50,4,2,60,32,4246,4246,0,1,8,0,0,7984,-1
368,9978.45,9800.9,2863.99,2986.48,2,2,50,29,4,2,39,23,2914,2914,0,0,1,0,0,6696,-1
369,9978.45,9800.9,2713.75,2851.41,2,2,20,20,4,1,0,18,1691,1691,0,20,0,0,0,3161,-1
370,9978.45,9800.9,2713.8,2819.56,2,2,23,20,4,1,3,16,1317,1317,0,0,0,0,0,3940,-1
371,9978.45,4967.6,2590.05,2768.06,2,2,20,20,4,25,0,14,1420,1420,0,0,0,0,0,3296,-1
372,9978.45,4967.6,2630.24,2807.45,2,2,50,50,4,25,60,32,2980,2979,0,1,0,0,0,9195,-1
373,9978.45,4967.6,2564.33,2805.31,2,2,21,21,3,25,2,14,949,949,0,0,0,0,0,4134,-1
374,9978.45,4967.6,2625.4,2835.62,2,2,20,50,3,25,30,27,2231,2231,0,4,8,0,0,6326,-1
375,9978.45,4967.6,2499.04,2730.05,2,2,20,34,3,25,14,13,2687,2687,0,4,0,0,0,3966,-1
376,9978.45,4967.6,2425.81,2696.72,2,2,20,21,3,25,1,21,2376,2376,0,3,0,0,0,2566,-1
377,9978.45,4967.6,2374.62,2591.44,2,2,20,20,3,25,0,16,1670,1670,0,0,0,0,0,3137,-1
378,9978.45,4967.6,2376.99,2596.86,2,2,20,20,3,25,0,21,1015,1015,0,0,0,0,0,3817,-1
379,9978.45,4967.6,2246.06,2455.91,2,2,20,22,3,25,2,13,1852,1852,0,0,0,0,0,3248,-1
380,9978.45,4967.6,2250.2,2513.01,2,2,20,20,3,25,0,16,1259,1259,0,4,0,0,0,3594,-1
381,9978.45,4813.1,2129.92,2384.02,2,2,20,20,3,25,0,14,1851,1851,0,0,0,0,0,2913,-1
382,9978.45,8973.0,2074.2,2237.69,2,3,20,20,3,1,0,11,1210,1210,0,0,0,0,0,3703,-1
383,9978.45,8973.0,1981.0,2104.86,2,2,20,20,3,1,0,10,2674,2674,0,0,0,0,0,2297,-1
384,9978.45,8973.0,2031.85,2075.7,2,2,25,20,3,1,5,15,1025,1025,0,1,0,0,0,4272,-1
385,9551.7,8973.0,1930.19,2129.56,2,2,20,20,1,1,0,12,1252,1252,0,1,0,0,0,3527,-1
386,9551.7,8973.0,1932.74,2057.91,2,2,20,20,1,1,0,11,1539,1539,0,5,2,0,0,3278,-1
387,9551.7,8973.0,1971.64,1942.18,2,2,20,20,1,1,0,18,1693,1693,0,9,0,0,0,3125,-1
388,9551.7,8973.0,1961.75,1844.66,2,2,20,20,1,1,0,11,1121,1121,0,6,0,0,0,3708,-1
389,9551.7,8973.0,1969.96,1838.64,2,2,20,20,1,1,0,8,1076,1076,0,2,0,0,0,3787,-1
390,9551.7,8973.0,1938.02,1825.52,2,2,20,20,1,1,0,10,792,792,0,6,0,0,0,3945,-1
391,9551.7,8973.0,2009.27,1729.85,2,2,20,20,1,1,0,12,1151,1151,0,61,0,0,0,3492,-1
392,9551.7,8973.0,2117.69,1821.65,2,2,20,20,1,1,0,21,1097,1097,0,29,0,0,0,3569,-1
393,9551.7,8973.0,2082.38,1864.5,2,2,20,20,1,1,0,12,795,726,33,2,0,53,0,3838,-1
394,9551.7,8973.0,2112.18,1784.39,2,2,20,20,1,1,0,17,1412,1412,0,21,0,0,0,3356,-1
395,9551.7,8973.0,2126.05,1834.72,2,2,20,20,1,1,0,15,896,886,0,14,3,0,0,3754,-1
396,9551.7,8973.0,2173.0,1846.47,2,2,20,20,1,1,0,13,606,598,4,3,0,12,0,3990,-1
397,9551.7,8973.0,2186.51,1881.59,2,2,20,20,1,1,0,21,457,453,2,5,0,0,0,4163,-1
398,9551.7,8973.0,2249.69,1927.84,2,2,20,20,1,1,0,19,316,316,0,0,5,0,0,4267,-1
399,9551.7,8973.0,2279.43,1879.16,2,2,20,20,1,1,0,16,808,808,0,5,6,0,0,3774,-1
400,9551.7,8973.0,2308.44,1948.66,2,2,20,20,1,1,0,17,878,876,0,33,4,7,0,3510,-1
401,9551.7,8973.0,2377.1,2045.41,2,2,20,20,1,1,0,15,248,248,0,1,1,0,0,4420,-1
402,9551.7,8973.0,2352.36,2035.01,2,2,20,20,1,1,0,22,677,674,0,0,0,13,0,3940,-1
403,9551.7,8973.0,2423.4,2194.37,2,2,20,20,1,1,0,22,378,378,0,5,3,0,0,4175,-1
404,9551.7,8973.0,2455.83,2277.23,2,2,20,20,1,1,0,18,257,257,0,23,2,0,0,4210,-1
405,9551.7,10009.0,2476.12,2449.95,2,3,20,20,1,2,0,27,336,335,0,3,44,0,0,4039,-1
406,9551.7,10009.0,2578.53,2567.77,2,2,20,20,1,1,0,22,581,581,0,56,31,0,0,3927,-1
407,9551.7,10009.0,2530.79,2588.69,2,2,20,20,1,1,0,20,962,961,0,8,8,6,0,3612,-1
408,9551.7,10009.0,2509.7,2647.29,2,2,20,20,1,1,0,25,1197,1197,0,2,12,0,0,3553,-1
409,9551.7,10009.0,2491.08,2683.56,2,2,20,20,1,1,0,16,297,259,9,10,27,74,0,4308,-1
410,9938.0,10009.0,2515.44,2670.35,3,2,20,20,3,1,0,15,170,169,0,70,3,0,0,4413,-1
411,9938.0,10009.0,2576.03,2578.4,2,2,20,20,3,1,0,18,619,606,6,36,28,0,0,3898,-1
412,9938.0,10009.0,2584.09,2611.34,2,2,20,20,3,1,0,16,654,524,49,46,42,187,0,3875,-1
413,9938.0,10009.0,2556.9,2600.51,2,2,20,20,3,1,0,13,782,782,0,119,34,0,0,3551,-1
414,9938.0,10009.0,2561.2,2607.3,2,2,20,20,3,1,0,19,596,578,0,81,2,59,0,3792,-1
415,9938.0,10009.0,2558.03,2616.76,2,2,20,20,2,1,0,16,446,435,0,132,7,21,0,3711,-1
416,9938.0,10009.0,2471.26,2617.46,2,2,20,20,2,1,0,8,860,860,0,160,1,0,0,3602,-1
417,9938.0,10009.0,2410.19,2537.32,2,2,20,20,2,1,0,7,895,895,0,22,0,0,0,3643,-1
418,9938.0,10009.0,2364.59,2679.7,2,2,20,20,2,1,0,18,699,596,39,139,4,158,0,3544,-1
419,9938.0,10009.0,2322.15,2593.09,2,2,20,20,2,1,0,9,877,861,0,16,1,25,0,4011,-1
420,9938.0,10009.0,2149.12,2455.5,2,2,20,20,2,1,0,7,1617,1574,0,30,0,22,0,3018,-1
421,9568.0,10009.0,2109.18,2367.68,2,2,20,20,1,1,0,7,976,970,0,42,0,8,0,3403,-1
422,9568.0,10009.0,2069.87,2241.06,2,2,20,20,1,1,0,3,849,849,0,34,0,0,0,3483,-1
423,9568.0,10009.0,2035.12,2184.23,2,2,20,20,1,1,0,9,994,949,0,20,0,72,0,3429,-1
424,9568.0,10009.0,2021.34,2243.31,2,2,20,20,1,1,0,8,277,276,0,3,8,3,0,4197,-1
425,9568.0,10009.0,1997.04,2272.95,2,2,20,20,1,1,0,9,884,880,0,61,0,0,0,3498,-1
426,9568.0,10009.0,2069.82,2244.73,2,2,20,20,1,1,0,7,653,648,0,13,0,9,0,3789,-1
427,9568.0,10009.0,2077.53,2230.7,2,2,20,20,1,1,0,5,477,477,0,38,0,0,0,4010,-1
428,9568.0,10009.0,2064.23,2235.28,2,2,20,20,1,1,0,9,744,744,0,60,0,0,0,3618,-1
429,9568.0,10009.0,2039.15,2121.36,2,2,20,20,1,1,0,5,829,829,0,115,0,0,0,3607,-1
430,9568.0,10009.0,1956.81,2120.66,2,2,20,20,1,1,0,4,554,553,0,95,0,0,0,3889,-1
431,9568.0,10009.0,1871.1,2060.22,2,2,20,20,1,1,0,7,952,936,0,150,0,0,0,3471,-1
432,9568.0,10009.0,1827.54,1987.61,2,2,20,20,1,1,0,4,733,733,0,301,1,0,0,3334,-1
433,9568.0,10009.0,1815.31,1966.02,2,2,20,20,1,1,0,5,553,517,1,118,0,6,0,4075,-1
434,9568.0,10009.0,1832.11,1926.94,2,2,20,20,1,1,0,4,209,209,0,38,0,0,0,4304,-1
435,9568.0,10009.0,1802.39,1926.7,2,2,20,20,1,1,0,4,611,609,0,127,0,7,0,3905,-1
436,9568.0,10009.0,1736.82,1936.99,2,2,20,20,1,1,0,5,815,815,0,160,0,0,0,3388,-1
437,4862.25,10009.0,1715.27,1961.53,2,2,20,20,25,1,0,5,49,49,0,153,0,0,0,4170,-1
438,4862.25,10009.0,1724.13,1951.04,2,2,20,20,25,1,0,5,178,169,0,194,0,0,0,3947,-1
439,4862.25,10009.0,1701.33,2064.85,2,2,20,20,25,1,0,6,229,200,0,193,0,0,0,3876,-1
440,4862.25,10009.0,1660.86,2044.44,1,2,20,20,25,1,0,3,427,417,2,268,0,5,0,3783,-1
441,4862.25,10009.0,1639.85,2060.96,2,2,20,20,25,1,0,2,135,135,0,193,0,0,0,4127,-1
442,4862.25,10009.0,1631.65,2079.3,2,2,20,20,25,1,0,2,23,23,0,191,0,0,0,4236,-1
443,4862.25,10009.0,1575.58,2040.89,2,2,20,20,25,1,0,2,400,400,0,284,0,0,0,3621,-1
444,4862.25,10009.0,1465.26,1997.25,2,2,20,20,25,1,0,3,868,868,0,288,0,0,0,3209,-1
445,4862.25,8973.0,1418.71,1943.67,2,2,20,20,25,1,0,3,518,487,14,261,0,3,0,3650,-1
446,4910.8,8973.0,1493.07,1883.07,2,2,20,20,25,1,0,2,295,295,0,331,0,0,0,3592,-1
447,4910.8,8973.0,1569.24,1845.56,2,2,20,20,25,1,0,3,626,529,0,313,0,32,0,3565,-1
448,4910.8,8973.0,1528.92,1787.07,1,2,20,20,25,1,0,1,926,755,101,280,0,0,0,3122,-1
449,4910.8,8973.0,1530.12,1756.78,2,2,20,20,25,1,0,5,602,589,2,177,0,6,0,3718,-1
450,4971.25,8973.0,1564.98,1719.66,2,2,20,20,25,1,0,2,343,318,4,186,0,1,0,4000,-1
451,4971.25,8973.0,1602.53,1664.02,2,2,20,20,25,1,0,7,992,848,66,305,0,4,0,3099,-1
452,4971.25,8973.0,1573.94,1616.14,2,2,20,20,25,1,0,4,534,381,74,272,0,1,0,3594,-1
453,4971.25,8973.0,1552.92,1668.84,2,2,20,20,25,1,0,5,366,351,2,243,0,1,0,3848,-1
454,4971.25,8973.0,1547.44,1676.21,1,2,20,20,25,1,0,1,678,468,105,251,0,0,0,3447,-1
455,4971.25,8973.0,1579.73,1641.07,2,1,20,20,25,1,0,1,351,216,22,210,0,11,0,3757,-1
456,4947.8,8973.0,1589.65,1656.28,2,2,21,20,25,1,1,6,446,442,0,268,0,7,0,3734,-1
457,4947.8,8973.0,1563.16,1659.5,2,2,20,20,25,1,0,3,570,570,0,254,0,0,0,3498,-1
458,4952.0,8973.0,1496.56,1640.16,2,2,20,20,25,1,0,5,696,696,0,327,0,0,0,3263,-1
459,4952.0,8973.0,1560.36,1624.2,2,2,20,20,25,1,0,5,476,430,0,188,0,2,0,3790,-1
460,5895.8,8973.0,1672.04,1628.83,2,2,20,20,2,1,0,9,855,519,152,264,1,11,1,3439,-1
461,4975.1,8973.0,1663.29,1632.79,2,2,20,20,25,1,0,14,2237,1949,119,433,0,23,2,2444,-1
462,10210.1,8973.0,1679.21,1583.47,3,2,22,50,1,1,32,27,4444,3746,197,946,0,85,2,4339,-1
463,10210.1,8973.0,1764.94,1551.22,2,2,50,29,1,1,39,45,6962,6314,284,1443,10,622,10,6278,-1
