gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,nb_neg_broadcast,nb_pos_broadcast,useful_drops,useless_drops,objective_prog,objective_failed,teammates_reach,winner
992,10192.8,10313.5,4755.45,4712.42,3,3,50,50,10,5,60,58,6807,1614,191,274,4,2096,0,13277,-1
993,10192.8,10313.5,4698.02,4650.56,2,3,50,50,10,5,60,65,5636,1814,206,127,1,1010,1,10133,-1
994,10192.8,10313.5,4599.44,4605.52,3,3,50,50,9,5,60,65,7080,1819,201,226,5,1205,1,9931,-1
995,10192.8,10313.5,4539.41,4571.06,2,2,50,50,9,5,60,63,6696,2376,310,226,5,922,2,10999,-1
996,10192.8,10313.5,4512.01,4500.32,2,2,50,50,9,5,60,67,7992,2711,178,284,1,1112,3,8179,-1
997,10192.8,10313.5,4398.16,4425.3,2,2,50,50,7,5,60,63,10982,2604,122,236,1,673,4,3263,-1
998,10192.8,10313.5,4359.15,4363.85,2,2,50,50,6,5,60,67,12414,4053,480,417,1,1562,4,7688,-1
999,10192.8,10313.5,4329.35,4284.24,2,2,50,50,6,5,60,68,14154,3508,686,184,0,586,4,3849,-1
1000,10192.8,10313.5,4265.84,4233.08,2,2,50,50,6,5,60,65,13334,5111,1152,442,0,1071,11,7715,-1
1001,10192.8,10313.5,4161.68,4149.98,3,3,50,50,6,5,60,59,11216,4487,450,339,2,1092,3,8441,-1
1002,10192.8,10313.5,4072.83,4039.4,3,3,50,50,5,3,60,70,10458,4022,360,137,0,583,1,4927,-1
1003,10192.8,10313.5,4006.98,3995.08,2,2,50,50,4,3,60,71,9051,3062,126,222,0,561,0,5264,-1
1004,10192.8,10313.5,4005.92,4015.81,2,3,50,50,4,5,60,72,10356,2497,149,102,2,592,1,4215,-1
1005,10192.8,10313.5,3975.4,4015.2,3,3,50,50,5,5,60,59,8604,2028,157,124,0,445,2,5844,-1
1006,10029.5,10130.6,3919.79,3929.9,3,2,50,50,4,4,60,64,11570,3401,595,172,0,639,6,5257,-1
1007,10029.5,10103.2,3829.09,3804.15,2,2,50,50,3,3,60,59,9592,3882,479,107,0,349,1,4042,-1
1008,10029.5,10103.2,3900.84,3814.67,2,2,50,50,3,3,60,69,11001,1958,304,232,0,775,3,4123,-1
1009,10029.5,10103.2,3833.58,3680.66,2,2,50,50,3,3,60,54,8255,3050,175,141,0,356,5,4702,-1
1010,9900.7,10103.2,3738.17,3664.15,2,2,50,50,2,3,60,57,11121,2057,122,199,2,645,0,4757,-1
1011,9900.7,10103.2,3736.59,3676.63,2,2,50,50,2,3,60,59,11092,1532,72,91,0,654,1,4284,-1
1012,9900.7,10103.2,3772.43,3703.09,3,3,50,50,2,3,60,70,9778,1494,104,115,1,807,0,6654,-1
1013,10163.0,10103.2,3827.48,3738.2,3,2,50,50,4,3,60,75,1197,866,31,96,1,536,0,12038,-1
1014,10163.0,9909.8,3874.08,3756.18,3,3,50,50,4,3,60,65,1035,823,29,52,2,368,0,11188,-1
1015,10163.0,9909.8,3886.96,3770.49,2,2,50,50,4,2,60,66,1236,1007,41,85,0,378,0,12144,-1
1016,10163.0,9909.8,3903.1,3803.06,2,2,50,50,4,2,60,74,2401,1536,50,207,5,944,0,10627,-1
1017,10163.0,9909.8,3769.12,3740.43,3,3,50,50,3,2,60,62,6271,3239,110,174,0,513,1,6126,-1
1018,10163.0,9909.8,3814.61,3733.98,3,2,50,50,4,1,60,73,3536,2520,163,142,0,1077,0,9084,-1
1019,10277.3,9909.8,3904.68,3771.8,3,3,50,50,6,2,60,61,629,414,25,50,1,358,0,11357,-1
1020,10277.3,9909.8,3914.43,3733.45,2,2,50,50,5,2,60,49,545,366,22,67,1,169,0,11378,-1
1021,10277.3,9909.8,3973.97,3851.65,2,3,50,50,5,3,60,71,916,450,26,85,1,410,0,10964,-1
1022,10277.3,9909.8,3905.71,3822.92,2,2,50,50,5,3,60,69,6048,3609,128,140,1,849,4,5687,-1
1023,10277.3,9963.4,3875.71,3846.13,3,3,50,50,5,4,60,68,6876,2818,2,22,0,169,0,5035,-1
1024,9900.7,9963.4,3927.38,3902.81,2,3,50,50,3,3,60,84,283,194,5,20,0,218,0,11691,-1
1025,9900.7,9909.8,3985.49,3963.39,2,3,50,50,3,2,60,78,376,233,8,45,0,182,0,11329,-1
1026,10103.4,9909.8,4130.23,4035.14,3,3,50,50,6,2,60,76,561,375,10,66,1,461,0,11321,-1
1027,10103.4,9909.8,4044.86,4028.41,2,2,50,50,4,2,60,75,4556,2926,24,301,3,1410,0,8351,-1
1028,10103.4,9956.9,4085.36,4083.23,2,3,50,50,4,3,60,78,1186,767,15,158,0,652,0,11170,-1
1029,10411.9,9956.9,4175.5,4136.69,3,3,50,50,6,3,60,77,585,325,11,129,0,358,0,11707,-1
1030,10411.9,9924.0,4235.95,4204.51,3,3,50,50,6,4,60,70,605,418,13,74,0,308,0,12088,-1
1031,10411.9,9924.0,4334.56,4230.74,3,3,50,50,8,5,60,74,1011,610,17,173,0,396,0,10922,-1
1032,10411.9,9924.0,4367.06,4272.39,2,2,50,50,8,5,60,75,1530,904,19,235,1,894,0,10688,-1
1033,10411.9,9924.0,4309.8,4259.28,2,2,50,50,7,5,60,79,5495,3114,55,553,3,1790,0,6960,-1
1034,10411.9,9924.0,4328.59,4242.93,3,3,50,50,7,5,60,92,5763,3195,47,404,0,1619,0,7399,-1
1035,10103.4,9924.0,4272.85,4223.88,2,2,50,50,5,5,60,70,6385,2512,86,290,0,382,1,6287,-1
1036,10103.4,9924.0,4207.78,4182.48,3,2,50,50,5,5,60,56,2735,1317,7,137,0,667,0,9677,-1
1037,10103.4,9924.0,4227.1,4196.1,3,3,50,50,4,5,60,62,1113,672,13,156,0,730,0,11917,-1
1038,10103.4,9909.8,4265.08,4202.57,3,3,50,50,3,5,60,71,996,748,8,347,0,864,0,11696,-1
1039,10218.0,10350.0,4244.42,4316.11,3,3,50,50,3,7,60,64,69,50,2,54,0,49,0,12212,-1
1040,10218.0,10350.0,4273.09,4321.41,2,2,50,50,2,6,60,71,851,591,1,179,0,386,0,11387,-1
1041,10218.0,10350.0,4146.65,4236.99,2,2,50,50,2,6,60,70,6042,4564,3,240,0,716,3,5897,-1
1042,10218.0,10350.0,4144.32,4268.12,2,2,50,50,2,6,60,64,31,31,0,30,0,0,0,12093,-1
1043,10218.0,10350.0,4103.66,4277.4,2,2,50,50,2,5,60,65,290,242,3,136,0,253,0,11724,-1
1044,10218.0,10350.0,4112.78,4350.68,2,2,50,50,2,5,60,63,183,157,1,77,0,177,0,12399,-1
1045,10218.0,10350.0,4131.64,4360.9,2,2,50,50,2,5,60,62,608,441,11,77,0,295,0,11288,-1
1046,10218.0,10350.0,4136.4,4330.64,2,2,50,50,2,5,60,63,444,303,5,137,0,312,0,11646,-1
1047,10218.0,10350.0,4100.9,4269.96,2,2,50,50,2,4,60,55,276,161,4,106,0,211,0,12074,-1
1048,10218.0,10350.0,4080.05,4246.9,2,2,50,50,2,4,60,54,240,167,10,58,1,148,0,12018,-1
1049,10218.0,10350.0,4004.38,4190.06,2,2,50,50,1,4,60,45,121,93,6,41,1,102,0,12040,-1
1050,10218.0,10350.0,3906.28,4103.4,2,2,50,50,1,3,60,53,3275,2341,7,142,0,679,1,8119,-1
1051,10218.0,10350.0,3927.01,4138.45,2,2,50,50,1,3,60,53,426,327,22,32,0,202,0,12032,-1
1052,10218.0,10350.0,3889.22,4117.02,3,3,50,50,1,3,60,58,1773,1389,6,57,0,194,0,10248,-1
1053,10218.0,10350.0,3876.7,4099.35,2,2,50,50,1,3,60,58,436,320,4,51,0,319,0,11903,-1
1054,10124.2,10350.0,3902.99,4115.03,3,2,50,50,1,3,60,57,236,180,6,41,0,155,0,11861,-1
1055,10124.2,10350.0,3930.55,4101.21,2,2,50,50,1,3,60,58,385,309,8,48,0,153,0,12018,-1
1056,10124.2,10350.0,3976.84,4154.13,2,2,50,50,1,3,60,51,56,56,0,14,0,0,0,12034,-1
1057,10124.2,10350.0,4070.54,4134.5,2,2,50,50,1,2,60,55,393,304,11,11,0,124,0,11781,-1
1058,10124.2,10350.0,4071.4,4128.04,2,2,50,50,1,2,60,60,195,169,3,20,0,85,0,11744,-1
1059,10124.2,10350.0,4038.39,4091.04,2,2,50,50,1,2,60,60,623,448,11,80,0,320,0,11588,-1
1060,10124.2,10575.0,4091.96,4116.65,3,3,50,50,2,3,60,54,321,288,7,31,0,107,0,12721,-1
1061,10124.2,10575.0,4111.97,4100.07,3,3,50,50,3,3,60,55,1061,908,26,53,0,396,0,11582,-1
1062,10124.2,10575.0,4156.24,4084.27,2,2,50,50,3,3,60,68,1546,1415,12,50,1,254,1,11186,-1
1063,10124.2,10575.0,4192.33,4095.83,2,2,50,50,3,3,60,56,469,392,6,52,0,247,0,11889,-1
1064,10124.2,10575.0,4163.83,4148.85,2,2,50,50,2,3,60,56,327,256,6,28,0,88,0,11831,-1
1065,10124.2,10575.0,4062.77,4124.41,2,2,50,50,2,3,60,62,5484,4067,151,187,0,896,8,6426,-1
1066,10124.2,10575.0,4081.79,4170.88,2,2,50,50,2,3,60,58,144,139,2,33,0,0,0,11952,-1
1067,10124.2,10575.0,4118.71,4206.67,2,2,50,50,2,3,60,58,310,286,2,62,0,91,0,11036,-1
1068,10512.0,10950.0,4107.38,4309.24,3,3,50,50,1,3,60,56,237,232,2,29,0,0,0,12541,-1
1069,10512.0,10950.0,4009.31,4166.02,3,3,50,50,1,4,60,41,5597,4226,136,114,1,597,14,5821,-1
1070,10512.0,10950.0,3996.49,4093.64,3,3,50,50,1,4,60,72,7153,6187,75,276,0,2068,0,13457,-1
1071,10512.0,10950.0,3931.87,4031.74,2,2,50,50,1,4,60,56,4841,3730,42,168,0,1095,0,11188,-1
1072,10512.0,10950.0,3834.09,3900.71,2,2,50,50,1,4,60,59,7075,5778,95,222,0,962,5,8297,-1
1073,10512.0,10950.0,3846.7,3946.49,3,3,50,50,1,4,60,80,3542,2763,47,159,0,1244,0,13284,-1
1074,10512.0,10950.0,3873.4,3953.72,2,2,50,50,1,3,60,63,3940,3412,53,111,0,913,0,13800,-1
1075,10512.0,10950.0,3913.68,3966.87,2,2,50,50,1,3,60,52,2690,2661,1,15,0,148,0,11670,-1
1076,10512.0,10950.0,3861.28,3958.61,2,2,50,50,1,3,60,70,4769,4389,83,88,0,784,3,11740,-1
1077,10512.0,10950.0,3839.05,3945.13,2,3,50,50,1,3,60,63,2533,2487,17,6,0,61,0,9726,-1
1078,10512.0,10950.0,3862.32,3974.56,2,2,50,50,1,3,60,57,2608,2421,30,79,0,682,0,14739,-1
1079,10512.0,10950.0,3787.41,3872.63,3,3,50,50,1,2,60,66,7057,6309,88,113,0,471,1,8956,-1
1080,10512.0,10950.0,3763.18,3873.51,2,2,50,50,1,2,60,55,1401,1337,11,33,0,198,0,13459,-1
1081,10512.0,10950.0,3805.53,3849.39,2,2,50,50,1,2,60,55,5118,4837,65,58,0,422,1,9643,-1
1082,10512.0,10950.0,3654.2,3779.26,3,3,50,50,1,2,60,61,8153,7255,12,75,4,340,2,5831,-1
1083,10512.0,10950.0,3716.68,3801.24,3,3,50,50,2,3,60,70,5420,5303,32,56,0,352,3,8704,-1
1084,10512.0,10950.0,3624.0,3702.28,2,2,50,50,2,3,60,57,7165,5739,358,49,0,312,3,6117,-1
1085,10512.0,10238.3,3557.03,3675.14,2,3,50,50,1,3,60,66,6023,5649,53,102,0,532,0,9361,-1
1086,10512.0,10238.3,3566.4,3682.75,3,3,50,50,2,3,60,70,4803,4038,102,125,0,616,0,12555,-1
1087,10512.0,10238.3,3575.24,3694.98,2,2,50,50,2,3,60,62,3992,3938,12,75,0,209,0,11179,-1
1088,10512.0,10238.3,3635.9,3761.82,3,3,50,50,2,2,60,73,1280,1266,2,37,0,85,0,14908,-1
1089,10512.0,10238.3,3674.84,3848.29,2,2,50,50,1,2,60,69,995,971,2,26,0,172,0,14077,-1
1090,8903.2,10238.3,3738.16,3899.9,2,2,50,50,1,2,60,75,1342,1331,3,18,0,55,0,12881,-1
1091,8903.2,10238.3,3813.0,3917.09,2,2,50,50,1,2,60,65,646,646,0,5,0,0,0,12910,-1
1092,10081.5,10238.3,3916.39,3966.01,3,3,50,50,1,3,60,62,518,516,0,19,0,35,0,14109,-1
1093,9919.2,10238.3,3920.67,4014.01,3,3,50,50,1,4,60,64,922,892,7,20,0,132,0,14242,-1
1094,9919.2,10238.3,3868.09,3952.32,2,2,50,50,1,4,60,55,6832,6024,124,82,0,311,7,7214,-1
1095,9919.2,10238.3,3909.22,3954.09,2,2,50,50,1,4,60,69,383,379,2,11,0,0,0,13970,-1
1096,9919.2,10238.3,3894.77,3962.84,2,2,50,50,1,4,60,65,4201,4115,6,9,0,173,0,10890,-1
1097,9919.2,10238.3,3918.7,3943.26,3,3,50,50,1,5,60,58,2674,2592,9,74,0,313,0,14287,-1
1098,7634.0,10448.6,3878.44,4040.32,2,3,50,50,2,7,60,59,1088,1080,5,16,0,0,0,13351,-1
1099,7634.0,10448.6,3891.74,4083.65,2,2,50,50,2,7,60,68,1677,1654,3,33,1,65,0,12281,-1
1100,7634.0,10448.6,3880.49,4052.23,2,2,50,50,2,6,60,71,2664,2654,4,22,0,109,2,11760,-1
1101,7634.0,10238.3,3948.8,4014.23,2,2,50,50,2,5,60,63,2442,2442,0,28,0,0,0,12157,-1
1102,7634.0,10238.3,3990.86,4015.44,2,2,50,50,2,4,60,75,2095,2080,3,20,0,181,0,13999,-1
1103,7634.0,10238.3,4019.35,4111.24,3,3,50,50,2,5,60,67,2010,2010,0,4,0,0,0,12370,-1
1104,7634.0,10238.3,4037.63,4010.56,2,2,50,50,2,5,60,64,2671,2671,0,2,0,0,0,10957,-1
1105,7634.0,10238.3,4079.38,3997.05,2,2,50,50,2,5,60,55,2188,2188,0,8,0,0,0,11086,-1
1106,7634.0,10238.3,4065.15,3944.72,2,2,50,50,2,4,60,48,1071,1071,0,0,0,0,0,11809,-1
1107,9939.9,10238.3,4121.93,3986.33,3,3,50,50,1,4,60,51,867,867,0,5,0,0,0,12323,-1
1108,9939.9,10238.3,4129.89,3967.42,2,2,50,50,1,4,60,48,1801,1795,1,6,0,63,0,10150,-1
1109,9939.9,10238.3,4014.72,4017.68,3,2,50,50,1,4,60,57,2186,2186,0,3,0,0,0,11843,-1
1110,9939.9,10238.3,4030.48,4062.79,2,2,50,50,1,4,60,58,686,686,0,5,0,0,0,13409,-1
1111,10311.3,10238.3,4078.87,4069.87,3,3,50,50,2,3,60,61,750,750,0,24,0,0,0,12965,-1
1112,10311.3,10238.3,4144.23,4152.83,3,3,50,50,3,5,60,72,1561,1561,0,8,0,0,0,13987,-1
1113,10311.3,10238.3,4214.46,4197.87,2,2,50,50,3,5,60,54,1701,1701,0,6,0,0,0,12703,-1
1114,10311.3,10238.3,4199.92,4218.87,3,2,50,50,2,5,60,58,487,485,0,31,1,55,0,13614,-1
1115,10311.3,10238.3,4188.34,4248.99,3,3,50,50,3,4,60,71,257,257,0,28,0,0,0,14566,-1
1116,10311.3,10238.3,4216.13,4257.92,2,2,50,50,3,4,60,51,859,859,0,18,0,0,0,15450,-1
1117,10311.3,10238.3,4248.32,4257.98,2,2,50,50,2,4,60,70,1176,1176,0,21,2,0,0,14880,-1
1118,10264.9,10315.5,4271.05,4355.99,3,3,50,50,2,5,60,77,1266,1266,0,36,0,0,0,15313,-1
1119,10264.9,10315.5,4243.49,4283.92,2,2,50,50,2,4,60,67,4376,4150,62,38,0,607,2,10845,-1
1120,10549.2,10315.5,4286.04,4257.35,3,3,50,50,4,3,60,69,1565,1540,6,35,1,178,0,11604,-1
1121,10549.2,10315.5,4247.62,4212.43,2,2,50,50,4,2,60,61,2716,2649,9,72,0,418,0,12378,-1
1122,10549.2,10997.1,4262.32,4274.13,2,3,50,50,4,2,60,69,1894,1892,1,117,0,0,0,15426,-1
1123,10549.2,10997.1,4213.96,4320.72,2,3,50,50,3,2,60,73,2994,2958,9,27,0,132,0,15759,-1
1124,10549.2,10997.1,4240.34,4436.88,3,3,50,50,4,5,60,73,1415,1413,1,26,0,0,0,14980,-1
1125,10549.2,10997.1,4224.77,4359.69,2,2,50,50,4,5,60,66,2368,2182,39,130,0,499,0,12872,-1
1126,10549.2,10997.1,4215.17,4397.09,3,3,50,50,4,5,60,63,2472,2466,2,31,0,49,0,12837,-1
1127,10549.2,10997.1,4146.59,4262.97,3,2,50,50,6,5,60,54,4443,4424,4,30,0,124,1,9820,-1
1128,10549.2,10997.1,4156.01,4236.12,2,3,50,50,6,5,60,68,2807,2749,14,31,0,296,0,11496,-1
1129,10549.2,10997.1,4048.37,4092.24,2,2,50,50,4,4,60,55,3512,3163,75,70,2,458,0,10661,-1
1130,10549.2,10997.1,4114.55,4076.02,2,2,50,50,4,4,60,61,2384,2368,3,31,0,74,0,12769,-1
1131,10549.2,10997.1,4063.78,3961.76,3,3,50,50,4,4,60,62,6515,6109,113,147,0,699,2,8801,-1
1132,10549.2,10997.1,3967.46,3919.19,2,2,50,50,4,4,60,66,4331,4173,42,111,0,463,3,10974,-1
1133,10549.2,10997.1,3909.18,3939.41,2,2,50,50,4,4,60,56,3897,3839,23,47,1,227,0,9860,-1
1134,10549.2,10997.1,3904.6,3945.83,3,2,50,50,3,4,60,63,3832,3772,18,72,7,205,0,11240,-1
1135,10549.2,10997.1,3772.51,3797.67,3,3,50,50,3,4,60,60,7257,6647,109,109,0,811,4,6099,-1
1136,10549.2,10997.1,3631.88,3695.17,3,2,50,50,3,3,60,62,5501,5314,42,134,0,527,9,8829,-1
1137,10549.2,10997.1,3610.34,3629.61,2,2,50,50,3,3,60,65,5519,5233,89,81,1,508,2,8881,-1
1138,10549.2,10997.1,3531.99,3512.26,2,2,50,50,3,3,60,79,6064,5829,40,113,0,903,2,11970,-1
1139,10549.2,10997.1,3631.25,3531.23,3,3,50,50,4,3,60,76,4160,3846,61,218,0,1472,0,17581,-1
1140,10652.2,10997.1,3617.34,3636.75,3,3,50,50,5,3,60,70,5204,5152,23,83,1,273,1,13905,-1
1141,10652.2,10997.1,3577.01,3489.85,2,2,50,50,5,2,60,66,7687,7186,172,225,0,905,16,9376,-1
1142,10652.2,10997.1,3648.74,3482.58,2,2,50,50,5,2,60,66,4042,3809,32,56,0,390,0,12885,-1
1143,10276.5,10997.1,3724.09,3505.19,3,3,50,50,5,2,60,75,5699,4548,112,232,3,1514,4,13980,-1
1144,10276.5,10997.1,3735.12,3394.01,3,2,50,50,5,2,60,65,4378,4366,2,42,2,105,0,11955,-1
1145,10276.5,10997.1,3763.85,3422.98,3,3,50,50,5,2,60,79,4080,3772,71,131,0,1356,4,18768,-1
1146,10276.5,10997.1,3848.72,3473.15,3,3,50,50,6,2,60,75,6102,5304,176,190,0,2533,0,20137,-1
1147,10276.5,10997.1,3944.44,3574.94,3,3,50,50,6,3,60,82,3469,3198,45,103,0,670,1,17633,-1
1148,10276.5,10997.1,3936.38,3585.46,2,2,50,50,6,2,60,74,5584,4870,159,223,19,1680,1,17200,-1
1149,10276.5,10997.1,3860.36,3653.55,3,3,50,50,5,2,60,69,3419,3146,77,101,0,906,0,15981,-1
1150,10276.5,10997.1,3787.52,3651.35,2,3,50,50,5,2,60,79,8373,6973,358,186,0,1198,12,14589,-1
1151,10276.5,10997.1,3780.69,3664.62,3,3,50,50,5,3,60,73,5805,5039,169,238,8,2192,0,22949,-1
1152,10453.7,10997.1,3868.47,3641.96,3,3,50,50,8,3,60,76,8179,6343,373,264,1,1550,5,17565,-1
1153,10094.9,10997.1,3787.0,3492.95,3,3,50,50,7,3,60,62,8522,7116,303,467,0,1681,4,15072,-1
1154,10094.9,10997.1,3817.08,3536.88,2,2,50,50,5,2,60,58,6031,5633,113,153,3,973,3,19060,-1
1155,10094.9,10997.1,3749.31,3470.31,3,3,50,50,5,3,60,74,9384,7596,284,282,0,1164,1,14518,-1
1156,10861.5,10997.1,3847.8,3496.83,3,3,50,50,3,3,60,71,6517,5765,184,338,6,1292,2,15804,-1
1157,10861.5,10997.1,3732.77,3455.05,3,2,50,50,3,3,60,51,7288,6072,124,233,0,630,1,7085,-1
1158,10861.5,10997.1,3674.65,3536.6,3,3,50,50,3,4,60,64,3750,3674,25,90,2,259,4,13693,-1
1159,10861.5,10997.1,3651.61,3454.92,2,2,50,50,3,4,60,60,6363,5638,127,200,0,661,0,11864,-1
1160,10861.5,10997.1,3610.95,3525.75,2,2,50,50,2,4,60,62,2866,2690,47,86,0,653,0,13604,-1
1161,10861.5,10997.1,3647.38,3655.57,2,3,50,50,2,4,60,60,3645,3525,28,51,0,547,1,13540,-1
1162,10861.5,10997.1,3677.8,3584.69,2,2,50,50,2,3,60,59,4975,4446,126,122,1,1076,0,13527,-1
1163,10861.5,10997.1,3747.66,3647.38,3,3,50,50,3,3,60,65,2334,2287,17,47,1,254,2,14346,-1
1164,10861.5,10997.1,3828.03,3664.16,2,3,50,50,3,3,60,59,2376,2219,34,67,2,741,1,15300,-1
1165,10861.5,10997.1,3785.2,3755.9,2,2,50,50,3,3,60,55,2928,2866,22,39,3,209,5,13246,-1
1166,10861.5,10997.1,3751.42,3847.21,3,2,50,50,1,3,60,75,846,842,2,4,0,0,0,14466,-1
1167,10861.5,10997.1,3690.0,3839.94,2,3,50,50,1,2,60,61,1815,1779,8,27,0,196,0,12346,-1
1168,10861.5,10997.1,3663.8,3829.16,3,3,50,50,1,2,60,72,2567,2487,24,48,0,474,6,13753,-1
1169,10861.5,10997.1,3761.22,3851.3,3,3,50,50,1,3,60,61,2761,2601,41,82,1,714,0,12179,-1
1170,10861.5,10997.1,3795.81,3895.29,2,3,50,50,1,4,60,64,2946,2858,8,85,0,602,1,12654,-1
1171,10861.5,10997.1,3822.55,3890.57,2,3,50,50,1,5,60,69,3696,3499,17,101,0,745,0,12386,-1
1172,10861.5,10997.1,3763.56,3864.41,3,3,50,50,1,4,60,60,4966,4756,52,87,0,835,0,11310,-1
1173,10861.5,10997.1,3752.81,3823.81,2,2,50,50,1,4,60,62,2806,2597,43,97,0,1125,0,13389,-1
1174,10861.5,10997.1,3795.76,3875.6,2,2,50,50,1,4,60,63,2627,2459,55,122,0,767,0,12318,-1
1175,10861.5,10997.1,3810.91,3893.08,3,3,50,50,1,4,60,59,2427,1995,133,114,0,754,3,11717,-1
1176,10861.5,10997.1,3858.69,3899.17,2,2,50,50,1,4,60,63,2101,1898,34,124,1,817,0,12460,-1
1177,10861.5,10997.1,3848.19,3871.85,2,2,50,50,1,4,60,59,2079,1735,118,89,0,748,1,12321,-1
1178,10861.5,10997.1,3800.23,3900.12,2,2,50,50,1,4,60,58,2533,2269,61,114,0,799,1,13286,-1
1179,10861.5,10997.1,3855.28,3913.14,2,2,50,50,1,4,60,66,3243,2674,145,303,1,1753,2,12858,-1
1180,10861.5,10780.6,3884.49,3881.45,3,3,50,50,2,3,60,71,3467,2819,90,551,0,2263,0,14154,-1
1181,10861.5,10780.6,3871.28,3915.69,2,2,50,50,2,3,60,73,3937,3200,90,392,1,3051,0,18473,-1
1182,10861.5,10601.5,3862.44,3897.01,3,2,50,50,1,2,60,69,3726,2762,159,471,0,2692,1,16563,-1
1183,10861.5,10601.5,3854.3,3972.89,2,2,50,50,1,2,60,65,3121,2216,178,333,0,1833,3,13168,-1
1184,10861.5,10601.5,3891.77,3957.47,3,2,50,50,2,2,60,61,2421,2172,39,207,3,604,0,12955,-1
1185,10861.5,10601.5,3887.47,3941.2,2,2,50,50,2,2,60,58,5715,4727,53,591,4,1848,3,12940,-1
1186,10861.5,10601.5,3886.21,3986.42,2,3,50,50,2,2,60,75,4300,3341,83,705,1,2958,0,20962,-1
1187,10861.5,10601.5,3798.24,3960.82,2,2,50,50,2,2,60,80,7167,5265,69,958,0,2876,1,12171,-1
1188,10861.5,10601.5,3864.04,4008.06,3,3,50,50,2,1,60,70,4279,3088,82,673,1,2982,0,18769,-1
1189,10861.5,10601.5,3897.26,4051.82,2,3,50,50,2,1,60,72,5823,3830,107,832,2,3919,2,19344,-1
1190,10861.5,10601.5,3913.58,4054.15,3,3,50,50,3,1,60,76,5799,4028,87,627,0,3593,0,14653,-1
1191,10861.5,10601.5,3886.43,4051.59,3,3,50,50,4,2,60,72,5943,4684,107,453,5,2088,0,12124,-1
1192,10861.5,10601.5,3862.35,3955.43,2,2,50,50,4,2,60,62,5063,3385,112,689,0,2476,0,9517,-1
1193,10861.5,10601.5,3869.27,3930.2,3,3,50,50,5,3,60,81,6358,4336,206,497,1,2275,2,10931,-1
1194,10861.5,10601.5,3870.3,3985.34,2,3,50,50,5,5,60,79,4908,3752,102,354,3,1863,1,11065,-1
1195,10861.5,10601.5,3938.4,4022.66,3,3,50,50,5,5,60,85,5286,3644,145,565,0,2750,0,12311,-1
1196,10861.5,10601.5,4056.91,4051.66,3,3,50,50,6,4,60,84,3984,2833,155,396,0,2595,4,17049,-1
1197,10861.5,10635.2,4077.27,4101.97,3,3,50,50,6,4,60,79,4811,3423,109,621,1,2622,1,15503,-1
1198,10861.5,10934.1,4144.32,4109.95,3,3,50,50,7,3,60,84,3985,2956,103,565,1,3326,0,18415,-1
1199,10861.5,10934.1,4218.99,4175.96,3,3,50,50,7,4,60,76,2440,1594,209,216,1,1685,0,15697,-1
1200,10861.5,10934.1,4269.26,4195.52,2,2,50,50,7,4,60,75,2900,2148,78,272,0,1807,0,14779,-1
1201,10861.5,10934.1,4285.6,4260.07,3,3,50,50,5,5,60,78,1187,985,37,123,0,1166,0,15037,-1
1202,10857.3,10934.1,4288.85,4287.96,2,3,50,50,4,5,60,62,3096,2177,85,282,1,1673,0,11424,-1
1203,10857.3,10934.1,4306.53,4308.22,2,2,50,50,4,5,60,75,4258,3273,81,308,1,1893,2,11861,-1
1204,10857.3,10934.1,4324.75,4280.19,2,2,50,50,4,5,60,59,2097,1793,58,79,0,919,0,12689,-1
1205,10857.3,10934.1,4238.08,4193.56,2,3,50,50,4,5,60,84,6854,5233,75,391,0,2093,0,12226,-1
1206,10857.3,10934.1,4230.78,4167.58,2,2,50,50,3,5,60,55,5490,4219,145,176,0,984,2,7518,-1
1207,10857.3,10934.1,4127.92,4148.79,2,2,50,50,2,5,60,47,6184,3307,255,333,0,1684,4,6983,-1
1208,10857.3,10601.5,4046.9,4107.04,2,2,50,50,2,5,60,75,3359,2438,79,96,0,1227,1,9638,-1
1209,10857.3,10601.5,3911.35,4011.24,2,2,50,50,1,5,60,61,8098,4588,129,286,0,708,1,3554,-1
1210,10857.3,10601.5,3928.27,3970.72,2,2,50,50,1,5,60,56,5711,2789,164,225,0,1402,2,8942,-1
1211,10857.3,10601.5,3844.82,3952.75,2,2,50,50,1,5,60,61,6369,2908,111,315,0,1638,1,6835,-1
1212,10857.3,10601.5,3873.82,3900.93,2,3,50,50,1,5,60,66,6270,2398,58,151,0,1352,1,7273,-1
1213,10857.3,10601.5,3836.73,3881.56,2,2,50,50,1,5,60,63,4828,2318,192,195,0,1636,1,7670,-1
1214,10857.3,10601.5,3894.95,3832.35,2,3,50,50,1,5,60,63,3451,1552,154,171,0,1246,0,8640,-1
1215,10857.3,10601.5,3875.92,3784.29,2,2,50,30,1,5,40,40,2825,1520,12,113,0,464,0,6445,-1
1216,10857.3,10601.5,3856.62,3803.09,3,3,38,32,2,6,30,41,2107,1216,14,74,0,398,0,6190,-1
1217,10857.3,10601.5,3861.71,3789.63,2,2,50,50,2,6,60,52,2450,1560,114,79,0,706,0,8722,-1
1218,10857.3,10601.5,3900.27,3837.84,2,2,50,50,2,5,60,66,1779,787,60,72,0,1160,0,10874,-1
1219,10857.3,10601.5,3879.46,3851.3,2,2,50,50,2,5,60,55,2644,1467,58,113,0,567,0,7915,-1
