gen,best_a,best_b,mean_a,mean_b,max_level_a,max_level_b,team_a_size,team_b_size,n_elite_a,n_elite_b,nb_fork,nb_incantation,nb_broadcast,useful_drops,useless_drops,winner
1705,5046.4,5403.9,2560.29,2555.23,2,2,34,21,3,1,15,43,331,859,3,-1
1706,5046.4,5403.9,2559.06,2546.49,2,2,25,22,3,1,7,42,214,693,4,-1
1707,5046.4,5403.9,2573.96,2537.08,3,2,26,31,4,1,17,52,383,782,10,-1
1708,4178.5,5403.9,2553.9,2551.29,2,2,24,22,10,1,6,43,370,1099,11,-1
1709,4178.5,5403.9,2568.68,2560.88,2,3,20,32,11,1,12,43,430,911,4,-1
1710,4178.5,5403.9,2544.93,2555.86,2,2,21,20,10,1,1,35,367,731,2,-1
1711,4178.5,5403.9,2557.89,2548.12,2,2,22,21,11,1,3,42,440,740,2,-1
1712,4178.5,5403.9,2558.03,2534.94,2,2,20,27,11,1,7,43,455,876,3,-1
1713,4178.5,5403.9,2584.32,2521.85,2,2,24,31,12,1,15,50,333,807,0,-1
1714,4178.5,5403.9,2574.59,2517.56,2,2,30,27,11,1,17,47,549,950,4,-1
1715,4178.5,5403.9,2586.82,2553.14,3,2,23,28,13,1,11,48,370,867,4,-1
1716,4178.5,5403.9,2575.8,2538.87,2,2,24,29,14,1,13,44,431,878,4,-1
1717,4178.5,5403.9,2554.0,2525.9,2,2,50,35,14,1,45,70,1383,1570,4,-1
1718,4620.5,5403.9,2556.23,2521.95,3,3,50,50,5,1,60,88,1057,1778,16,-1
1719,4620.5,5403.9,2563.69,2511.97,3,3,25,41,6,1,26,54,484,1204,10,-1
1720,4620.5,5403.9,2560.89,2516.64,3,3,20,26,5,1,6,45,396,753,1,-1
1721,4620.5,5403.9,2543.87,2496.6,3,2,50,50,5,1,60,84,1287,1672,5,-1
1722,4620.5,5403.9,2554.51,2489.62,3,3,26,31,7,1,17,51,601,1215,5,-1
1723,4620.5,5403.9,2530.8,2479.22,2,2,23,21,7,1,4,42,667,904,14,-1
1724,4620.5,5403.9,2482.76,2453.73,3,3,50,50,7,1,60,80,2504,1801,14,-1
1725,4098.5,5403.9,2448.4,2435.02,3,3,30,50,16,2,40,70,1574,1493,23,-1
1726,4098.5,5403.9,2436.14,2418.59,2,2,25,24,14,2,9,47,754,1034,14,-1
1727,4736.0,5403.9,2422.48,2399.91,3,2,30,50,6,2,40,64,1857,1615,22,-1
1728,4736.0,5403.9,2441.31,2402.69,3,3,29,50,8,1,39,67,1738,1485,12,-1
1729,4736.0,5403.9,2453.64,2400.67,3,2,29,28,8,1,17,52,1068,1341,16,-1
1730,4736.0,3940.9,2463.45,2387.69,2,2,50,50,8,25,60,82,2093,2184,17,-1
1731,5395.5,5461.5,2455.22,2413.01,3,3,50,50,2,1,60,81,1908,2135,27,-1
1732,5395.5,5461.5,2442.95,2431.74,3,3,50,50,2,1,60,80,1561,1735,37,-1
1733,5395.5,3940.9,2446.19,2430.55,3,2,50,50,2,25,60,79,1811,2089,30,-1
1734,7170.0,3940.9,2468.82,2446.94,3,3,50,50,1,25,60,95,1284,1870,31,-1
1735,7170.0,4531.5,2453.94,2479.0,3,3,50,50,1,8,60,86,1555,2399,26,-1
1736,7170.0,4531.5,2448.57,2480.59,3,3,50,50,1,7,60,84,2275,2221,24,-1
1737,7170.0,4531.5,2467.45,2489.59,3,3,50,50,1,7,60,82,956,2321,32,-1
1738,7170.0,4531.5,2448.66,2499.2,3,3,50,50,1,8,60,84,970,2414,28,-1
1739,7170.0,4531.5,2458.85,2502.88,2,2,50,26,1,7,36,76,738,1703,5,-1
1740,7170.0,4531.5,2483.0,2539.35,2,2,50,50,1,8,60,88,1058,2753,22,-1
1741,7170.0,4690.0,2524.55,2552.99,3,2,50,50,1,7,60,87,1121,3051,34,-1
1742,4736.0,4690.0,2499.1,2546.71,2,2,50,50,15,7,60,84,1559,2723,19,-1
1743,4736.0,5276.0,2508.03,2556.74,3,2,50,50,16,3,60,84,1413,2796,46,-1
1744,5265.2,4531.5,2544.94,2533.72,3,3,50,50,4,10,60,92,1305,1946,50,-1
1745,5265.2,5289.1,2589.15,2530.23,3,3,50,50,4,2,60,87,2004,3183,71,-1
1746,5948.3,5289.1,2574.97,2514.73,3,3,50,50,2,3,60,84,2047,3223,53,-1
1747,5948.3,5320.0,2578.48,2549.69,3,3,50,50,2,4,60,79,2121,3422,74,-1
1748,5948.3,5320.0,2597.74,2525.36,3,3,50,50,3,4,60,81,3132,3125,54,-1
1749,5948.3,5320.0,2591.45,2479.1,3,2,50,50,3,4,60,83,3257,2972,122,-1
1750,5948.3,5320.0,2547.85,2457.63,2,3,50,50,3,5,60,76,2941,2671,100,-1
1751,5299.1,5289.1,2499.25,2433.59,3,3,50,50,6,5,60,79,3190,3363,116,-1
1752,5299.1,5289.1,2533.16,2463.68,2,3,50,50,5,6,60,75,1682,3232,61,-1
1753,5299.1,5289.1,2534.35,2483.49,3,3,50,50,4,6,60,83,2445,3360,66,-1
1754,5299.1,5289.1,2531.77,2505.19,2,2,50,50,6,6,60,78,2325,3503,123,-1
1755,5299.1,5289.1,2547.57,2519.62,3,3,50,50,8,6,60,78,2154,3161,81,-1
1756,5923.8,5289.1,2570.06,2529.12,3,3,50,50,3,6,60,83,1625,3096,66,-1
1757,5923.8,5289.1,2608.97,2572.17,3,3,50,50,3,8,60,85,1743,3989,109,-1
1758,5923.8,10736.0,2626.75,2614.87,3,3,50,50,4,1,60,77,1807,3673,81,-1
1759,8020.0,10736.0,2678.14,2607.85,3,3,50,50,1,1,60,82,1098,2433,20,-1
1760,8020.0,10736.0,2717.03,2621.43,3,3,50,50,1,1,60,82,1072,3205,71,-1
1761,8020.0,10736.0,2724.6,2610.2,3,3,50,50,1,1,60,83,1434,3737,45,-1
1762,8020.0,10736.0,2723.09,2646.21,3,3,50,50,1,1,60,76,1290,2690,23,-1
1763,8020.0,10736.0,2744.59,2680.78,2,3,50,50,1,1,60,78,1409,3314,71,-1
1764,5923.8,10736.0,2717.99,2708.24,2,2,50,50,6,1,60,83,1543,3811,89,-1
1765,6953.4,10736.0,2724.19,2716.7,3,3,50,50,1,1,60,80,1369,4139,126,-1
1766,6953.4,10736.0,2707.4,2735.93,3,3,50,50,1,1,60,90,2339,3787,145,-1
1767,6953.4,10736.0,2723.28,2701.73,3,3,50,50,1,1,60,78,2517,3719,84,-1
1768,7365.4,10736.0,2708.35,2701.48,3,3,50,50,2,1,60,91,2958,5822,180,-1
1769,6953.4,10736.0,2689.99,2743.67,3,3,50,50,1,1,60,84,1783,4140,109,-1
1770,6953.4,7719.1,2709.96,2717.42,3,3,50,50,1,1,60,78,2989,5189,133,-1
1771,6953.4,7719.1,2717.81,2732.61,3,3,50,50,1,1,60,81,2961,3371,83,-1
1772,6953.4,7719.1,2704.24,2694.12,3,2,50,50,1,1,60,86,3259,3714,148,-1
1773,6953.4,7719.1,2728.41,2680.56,3,3,50,50,1,1,60,85,2713,4614,155,-1
1774,6953.4,7719.1,2642.09,2655.63,3,3,50,50,1,1,60,89,4338,4537,168,-1
1775,6953.4,7719.1,2665.14,2605.92,3,3,50,50,2,1,60,75,2865,3470,115,-1
1776,7798.7,7719.1,2637.75,2635.82,3,3,50,50,2,1,60,83,2846,4292,147,-1
1777,7798.7,7719.1,2613.92,2640.12,2,2,50,50,2,1,60,77,2832,4064,192,-1
1778,9380.0,7719.1,2658.99,2657.22,3,3,50,50,1,1,60,83,2909,4108,164,-1
1779,9380.0,7719.1,2688.42,2650.75,3,3,50,50,1,1,60,81,2628,4539,185,-1
1780,9380.0,7719.1,2680.03,2676.11,3,3,50,50,1,1,60,81,2619,4049,176,-1
1781,9380.0,7719.1,2580.41,2604.67,3,2,50,50,1,1,60,71,4562,4255,202,-1
1782,9380.0,7719.1,2530.06,2568.09,3,3,50,50,1,1,60,88,3696,4407,123,-1
1783,9380.0,7719.1,2498.59,2463.38,3,3,50,50,1,1,60,80,4238,4199,100,-1
1784,9380.0,7897.9,2490.58,2463.38,3,3,50,50,1,2,60,80,3901,3782,89,-1
1785,9380.0,7897.9,2397.82,2444.75,2,2,50,50,1,2,60,74,4112,3939,137,-1
1786,9380.0,8999.0,2394.4,2535.33,3,3,50,50,1,1,60,79,5102,5223,119,-1
1787,9380.0,8999.0,2388.8,2524.65,3,2,50,50,1,1,60,86,4222,4683,205,-1
1788,6953.4,8999.0,2349.11,2511.36,3,3,50,50,1,1,60,87,4930,7372,218,-1
1789,6953.4,8999.0,2342.77,2514.1,2,3,50,50,1,1,60,83,3136,5528,156,-1
1790,6953.4,8999.0,2333.94,2430.19,2,2,50,50,1,1,60,71,5304,5495,162,-1
1791,6953.4,8999.0,2274.94,2411.69,2,3,50,50,1,1,60,83,4324,5282,156,-1
1792,8273.2,8999.0,2290.9,2454.52,3,3,50,50,1,1,60,80,4899,7500,185,-1
1793,8273.2,8999.0,2297.74,2476.82,3,3,50,50,1,1,60,86,4112,6529,174,-1
1794,8273.2,8999.0,2351.43,2479.05,3,2,50,50,1,1,60,84,4115,7422,228,-1
1795,8273.2,9675.5,2356.38,2479.29,3,3,50,50,1,2,60,87,4006,7802,184,-1
1796,8273.2,9675.5,2380.34,2535.87,3,3,50,50,1,2,60,93,3559,8722,183,-1
1797,8575.0,9675.5,2485.86,2620.82,3,3,50,50,2,2,60,91,2497,7921,281,-1
1798,8575.0,9675.5,2610.71,2673.05,3,3,50,50,2,1,60,85,1950,7437,151,-1
1799,8575.0,9675.5,2651.7,2763.69,3,3,50,50,2,2,60,84,2513,8420,202,-1
1800,8121.2,9675.5,2643.6,2812.16,3,3,50,50,1,2,60,84,2662,6805,143,-1
1801,8512.9,9675.5,2698.13,2870.45,3,3,50,50,2,2,60,87,2263,7347,322,-1
1802,8512.9,9675.5,2743.3,2869.25,2,3,50,50,2,2,60,90,2328,6542,229,-1
1803,8512.9,9675.5,2745.32,2935.82,2,3,50,50,2,2,60,81,2020,6354,240,-1
1804,8512.9,9675.5,2777.75,2950.75,3,3,50,50,2,2,60,84,2234,5842,183,-1
1805,8512.9,9675.5,2802.06,2975.75,3,3,50,50,2,2,60,84,1782,6230,249,-1
1806,8512.9,9675.5,2824.1,3024.97,3,3,50,50,2,2,60,87,1446,6124,147,-1
1807,8512.9,9675.5,2849.89,3097.5,3,3,50,50,2,2,60,83,1434,6560,211,-1
1808,8512.9,9675.5,2865.75,3085.33,3,3,50,50,1,2,60,91,1786,8026,241,-1
1809,8512.9,9675.5,2934.75,3121.76,3,3,50,50,2,2,60,97,1475,6401,109,-1
1810,8512.9,9675.5,2997.9,3174.7,3,3,50,50,2,2,60,92,1973,7887,159,-1
1811,8512.9,9675.5,2984.05,3136.58,3,3,50,50,1,2,60,89,1748,5820,98,-1
1812,8512.9,9675.5,3010.55,3088.2,3,3,50,50,1,2,60,90,2408,5937,187,-1
1813,8512.9,9675.5,3009.88,3070.56,3,3,50,50,1,2,60,91,2827,6250,99,-1
1814,8512.9,9675.5,3022.86,3133.9,3,3,50,50,1,2,60,84,2350,6238,166,-1
1815,8512.9,9675.5,2957.26,3088.36,2,2,50,50,1,2,60,83,3089,5803,129,-1
1816,8512.9,9675.5,2926.95,3039.86,3,3,50,50,1,2,60,74,2791,4863,102,-1
1817,8512.9,9675.5,2929.2,3056.16,3,3,50,50,1,2,60,93,2789,5179,143,-1
1818,8512.9,9675.5,2900.98,3077.77,2,2,50,50,1,2,60,85,3304,6105,116,-1
1819,8512.9,9350.5,2921.64,3025.77,3,3,50,50,1,2,60,93,3226,7101,132,-1
1820,8512.9,9350.5,2862.86,2976.94,3,2,50,50,1,2,60,83,4718,6888,232,-1
1821,8512.9,8523.5,2868.4,2941.63,3,3,50,50,1,2,60,86,3696,5846,109,-1
1822,8512.9,8345.8,2838.81,2954.38,3,3,50,50,1,2,60,91,3518,7738,129,-1
1823,8512.9,8345.8,2868.16,2932.81,3,3,50,50,1,2,60,83,2639,7082,106,-1
1824,8512.9,8345.8,2901.81,2940.5,3,3,50,50,1,2,60,85,2625,7668,139,-1
1825,8512.9,8345.8,2962.01,3002.6,3,2,50,50,1,2,60,92,2171,8565,192,-1
1826,8512.9,8345.8,2963.99,3059.07,3,3,50,50,1,2,60,85,2548,7935,211,-1
1827,8512.9,8345.8,2997.79,3118.56,3,3,50,50,1,2,60,88,2166,8550,190,-1
1828,7268.0,8345.8,2984.62,3142.27,3,3,50,50,3,2,60,90,2868,7023,186,-1
1829,9207.5,8345.8,3110.77,3227.25,3,3,50,50,1,2,60,78,2564,8807,212,-1
1830,9207.5,8345.8,3132.23,3201.58,3,3,50,50,1,2,60,82,1946,7888,168,-1
1831,9207.5,8345.8,3170.66,3226.01,2,3,50,50,1,2,60,81,1679,6670,162,-1
1832,9207.5,8345.8,3172.12,3233.67,2,3,50,50,1,2,60,82,1878,7035,114,-1
1833,9207.5,8345.8,3199.17,3225.88,3,3,50,50,1,2,60,77,1470,6512,153,-1
1834,7887.0,8345.8,3226.82,3231.16,3,3,50,50,3,2,60,85,1771,6806,223,-1
1835,7887.0,8345.8,3272.88,3270.99,2,2,50,50,3,2,60,80,1829,7582,186,-1
1836,7887.0,8507.8,3322.37,3278.46,3,3,50,50,4,1,60,86,1198,6924,182,-1
1837,7887.0,8507.8,3297.89,3276.25,3,3,50,50,4,1,60,90,1857,6133,192,-1
1838,7887.0,8554.4,3295.1,3308.65,3,3,50,50,3,2,60,83,2047,7264,257,-1
1839,7887.0,8554.4,3308.76,3290.96,3,3,50,50,3,2,60,85,2014,7000,298,-1
1840,7887.0,8554.4,3324.89,3329.57,3,3,50,50,3,2,60,86,2486,8228,333,-1
1841,7887.0,8554.4,3283.13,3345.64,3,3,50,50,2,2,60,85,1974,6211,169,-1
1842,7887.0,8554.4,3268.58,3322.08,2,2,50,50,2,2,60,83,1663,4958,186,-1
1843,7887.0,8554.4,3268.29,3270.2,2,2,50,50,2,2,60,80,2076,6049,218,-1
1844,8071.3,8554.4,3293.26,3296.68,3,3,50,50,2,2,60,82,1439,5964,250,-1
1845,8071.3,8554.4,3253.21,3300.93,3,3,50,50,1,2,60,83,1579,6598,149,-1
1846,8071.3,8554.4,3275.16,3261.53,3,3,50,50,1,2,60,88,1327,5685,125,-1
1847,8071.3,8554.4,3284.82,3251.47,2,3,50,50,1,1,60,81,1310,6180,125,-1
1848,8071.3,6417.9,3241.38,3249.78,3,3,50,50,1,5,60,80,1980,5838,137,-1
1849,8071.3,6417.9,3244.78,3244.37,3,3,50,50,1,4,60,87,1618,6145,184,-1
1850,8071.3,6417.9,3226.42,3208.16,3,3,50,50,1,3,60,88,2208,5940,172,-1
1851,8071.3,6417.9,3197.64,3175.43,3,3,50,50,1,3,60,78,2550,6338,163,-1
1852,8071.3,6417.9,3144.66,3135.24,2,2,50,50,1,3,60,85,2887,5601,134,-1
1853,8071.3,6417.9,3086.43,3143.08,2,3,50,50,1,3,60,81,2331,5991,231,-1
1854,8071.3,6846.2,3100.48,3160.72,3,3,50,50,1,5,60,86,2635,6424,306,-1
1855,8071.3,6846.2,3109.06,3161.09,3,3,50,50,1,5,60,86,2966,6903,341,-1
1856,8071.3,6846.2,3102.04,3131.32,2,2,50,50,1,5,60,79,1994,5743,276,-1
1857,8071.3,6846.2,3070.16,3172.45,2,2,50,50,1,5,60,77,2281,6171,256,-1
1858,8071.3,7400.8,3119.53,3203.82,3,3,50,50,1,3,60,84,1453,6910,296,-1
1859,8071.3,7400.8,3138.52,3211.31,3,3,50,50,1,3,60,82,1371,5635,334,-1
1860,8071.3,7400.8,3114.59,3108.43,3,3,50,50,1,2,60,83,2183,4914,345,-1
1861,8071.3,7400.8,3121.71,3143.94,3,3,50,50,1,3,60,86,1517,5469,281,-1
1862,8071.3,7400.8,3132.12,3139.48,3,2,50,50,1,3,60,74,1808,5668,282,-1
1863,8071.3,7400.8,3089.88,3090.21,3,3,50,50,1,3,60,85,1869,5280,334,-1
1864,8071.3,7400.8,3055.06,3117.12,2,2,50,50,1,3,60,82,1448,5589,346,-1
1865,8071.3,7400.8,3083.59,3114.44,3,3,50,50,1,3,60,84,1927,6865,401,-1
1866,6182.5,7227.1,3109.97,3098.74,3,3,50,50,3,3,60,79,1290,6565,332,-1
1867,8139.5,7227.1,3149.19,3131.5,3,3,50,50,1,3,60,87,1517,6347,334,-1
1868,6182.5,7227.1,3125.84,3131.97,3,3,50,50,3,3,60,78,2058,6117,466,-1
1869,6182.5,7701.1,3129.38,3194.46,3,3,50,50,3,4,60,85,1819,6429,327,-1
1870,5999.2,7701.1,3083.25,3217.34,3,3,50,50,5,4,60,80,2503,6171,478,-1
1871,5999.2,7701.1,3069.11,3202.38,3,3,50,50,5,4,60,82,2048,5863,424,-1
1872,5999.2,7701.1,3004.51,3172.39,3,3,50,50,4,4,60,84,2694,5560,333,-1
1873,5999.2,7376.9,2985.19,3137.46,3,3,50,50,6,4,60,87,3097,5150,457,-1
1874,5999.2,7376.9,2915.76,3089.95,3,3,50,50,5,4,60,81,3505,4843,438,-1
1875,5999.2,7376.9,2870.41,3062.86,2,3,50,50,5,4,60,79,3788,6072,427,-1
1876,5999.2,7376.9,2851.23,3076.17,2,3,50,50,4,3,60,78,1995,5410,344,-1
1877,8449.0,7376.9,2916.72,3064.81,3,3,50,50,2,3,60,79,1935,5806,344,-1
1878,8449.0,7376.9,2907.37,3043.98,2,3,50,50,2,3,60,86,2648,4946,385,-1
1879,8192.7,7376.9,2898.81,3013.86,3,2,50,50,1,2,60,79,2432,7375,294,-1
1880,8192.7,7376.9,2900.64,3042.49,3,3,50,50,1,2,60,77,1758,6304,294,-1
1881,8192.7,7376.9,2911.04,3071.0,3,3,50,50,1,2,60,80,1747,6391,293,-1
1882,8192.7,7376.9,2969.65,3140.07,2,3,50,50,1,4,60,82,1734,8285,311,-1
1883,8192.7,8771.9,3004.04,3242.35,3,3,50,50,1,1,60,79,1416,7486,329,-1
1884,8192.7,8771.9,3042.79,3253.01,3,3,50,50,1,1,60,76,1249,6354,350,-1
1885,8192.7,8771.9,3016.86,3300.18,3,3,50,50,1,1,60,81,1252,6483,245,-1
1886,8192.7,8771.9,3016.29,3324.52,3,3,50,50,1,1,60,86,1245,7030,325,-1
1887,8192.7,8771.9,3054.11,3338.53,3,3,50,50,1,1,60,80,1317,6356,212,-1
1888,8192.7,8771.9,3101.82,3321.35,3,3,50,50,1,1,60,80,1758,6149,180,-1
1889,8192.7,8771.9,3125.09,3317.51,3,2,50,50,1,1,60,78,1515,5316,140,-1
1890,8192.7,8771.9,3142.93,3315.83,3,3,50,50,1,1,60,76,1174,5886,241,-1
1891,8192.7,8771.9,3177.09,3297.54,3,3,50,50,2,1,60,82,965,5345,154,-1
1892,8192.7,8771.9,3170.19,3281.38,3,3,50,50,1,1,60,73,994,5971,181,-1
1893,8192.7,8771.9,3167.79,3291.32,3,3,50,50,1,1,60,76,1009,5910,152,-1
1894,8192.7,8771.9,3182.21,3269.84,3,3,50,50,1,1,60,73,926,5360,121,-1
1895,6913.0,8771.9,3162.45,3250.8,2,2,50,50,4,1,60,70,1045,5646,92,-1
1896,6913.0,8771.9,3203.07,3221.15,2,2,50,50,4,1,60,77,894,5479,108,-1
1897,6913.0,8771.9,3183.36,3231.16,3,3,50,50,3,1,60,75,832,6003,128,-1
1898,6913.0,8771.9,3214.65,3256.91,2,2,50,50,3,1,60,72,702,6160,146,-1
1899,7184.4,8771.9,3253.12,3242.88,3,3,50,50,5,1,60,74,872,5363,100,-1
1900,7184.4,8771.9,3247.33,3271.49,3,3,50,50,4,1,60,80,845,6069,98,-1
1901,7184.4,8771.9,3261.86,3274.13,2,2,50,50,4,1,60,80,823,6908,162,-1
1902,7184.4,8771.9,3263.48,3301.29,2,3,50,50,4,1,60,75,885,6315,111,-1
1903,7184.4,8771.9,3258.92,3313.19,2,3,50,50,4,1,60,75,1087,6431,99,-1
1904,6913.0,8771.9,3252.74,3348.02,3,3,50,50,2,1,60,82,959,6997,252,-1
1905,6888.4,8771.9,3239.13,3345.21,3,3,50,50,1,1,60,73,1005,6371,131,-1
1906,7524.3,8771.9,3234.04,3342.66,3,3,50,50,2,1,60,79,838,5713,140,-1
1907,7524.3,8771.9,3230.43,3339.33,3,3,50,50,1,1,60,85,649,5960,177,-1
1908,7524.3,8771.9,3274.0,3313.34,3,2,50,50,1,1,60,75,647,5794,91,-1
1909,7524.3,8771.9,3301.34,3372.06,3,3,50,50,2,1,60,82,581,4888,181,-1
1910,7524.3,8771.9,3289.88,3374.33,3,3,50,50,2,1,60,72,601,5378,97,-1
1911,7524.3,8771.9,3305.3,3382.42,3,3,50,50,2,1,60,74,545,5701,187,-1
1912,7524.3,8771.9,3310.42,3360.44,3,3,50,50,2,1,60,69,657,5456,160,-1
1913,7637.1,8771.9,3329.34,3327.34,3,2,50,50,2,1,60,77,509,5780,157,-1
1914,7524.3,8771.9,3305.55,3325.28,3,3,50,50,2,1,60,78,431,4918,159,-1
1915,7524.3,8771.9,3309.95,3328.81,3,3,50,50,2,1,60,71,446,5014,274,-1
1916,7524.3,8771.9,3334.18,3322.06,3,3,50,50,2,1,60,71,447,5197,255,-1
1917,7524.3,8771.9,3306.42,3355.25,2,3,50,50,2,1,60,71,428,5109,165,-1
1918,7524.3,8771.9,3308.9,3363.45,2,2,50,50,2,1,60,75,474,5259,189,-1
1919,7524.3,8771.9,3326.64,3348.0,3,2,50,50,2,1,60,75,431,4280,106,-1
1920,7524.3,8771.9,3331.47,3347.8,3,3,50,50,2,1,60,76,444,4386,142,-1
1921,7524.3,8771.9,3320.93,3346.22,2,2,50,50,2,1,60,74,532,4770,95,-1
1922,7524.3,6205.5,3293.36,3300.49,3,3,50,50,2,3,60,75,410,4148,132,-1
1923,7524.3,8639.7,3276.82,3303.9,3,3,50,50,2,1,60,72,453,4302,146,-1
1924,7524.3,8639.7,3277.54,3281.68,2,2,50,50,2,1,60,73,368,4608,179,-1
1925,7524.3,8639.7,3279.27,3323.38,3,3,50,50,2,1,60,72,643,4370,240,-1
1926,7524.3,8639.7,3277.68,3299.32,3,2,50,50,2,1,60,71,403,4594,200,-1
1927,7524.3,8639.7,3283.31,3293.51,3,2,50,50,2,1,60,72,549,5087,270,-1
1928,7524.3,7039.5,3291.81,3275.6,2,3,50,50,2,2,60,76,532,4424,366,-1
1929,7524.3,6205.5,3263.58,3227.17,2,3,50,50,2,5,60,71,455,4079,199,-1
1930,7524.3,6205.5,3251.01,3235.57,2,2,50,50,2,5,60,70,433,4345,197,-1
1931,7524.3,6205.5,3212.2,3222.24,3,3,50,50,2,4,60,71,441,4393,192,-1
1932,7524.3,6205.5,3212.48,3195.03,3,3,50,50,2,3,60,82,513,4548,159,-1
1933,7524.3,6205.5,3194.86,3194.6,3,2,50,50,2,3,60,68,563,4389,199,-1
1934,7524.3,6205.5,3217.83,3182.49,3,3,50,50,2,3,60,76,764,4837,256,-1
1935,7524.3,6205.5,3201.29,3190.47,3,3,50,50,2,4,60,71,871,4647,231,-1
1936,7524.3,6205.5,3187.26,3198.86,2,2,50,50,2,4,60,69,658,4256,199,-1
1937,7524.3,6205.5,3171.32,3182.12,2,3,50,50,2,3,60,63,703,4446,176,-1
1938,7524.3,6205.5,3153.01,3163.14,3,3,50,50,1,2,60,72,822,4379,258,-1
1939,7524.3,6205.5,3163.91,3130.65,2,3,50,50,1,2,60,71,690,4254,182,-1
1940,7524.3,6205.5,3143.09,3109.15,3,3,50,50,1,2,60,75,915,4210,181,-1
1941,7524.3,6205.5,3149.39,3087.72,3,3,50,50,1,1,60,75,1381,4111,212,-1
1942,7524.3,6205.5,3119.21,3092.46,3,3,50,50,1,1,60,68,1134,3617,220,-1
1943,7524.3,6205.5,3099.62,3075.38,2,2,50,50,1,1,60,83,715,3923,219,-1
1944,6451.6,6205.5,3077.24,3057.54,2,3,50,50,2,1,60,86,944,4013,207,-1
1945,6451.6,5110.2,3057.38,3001.67,3,2,50,50,2,14,60,80,1564,3969,265,-1
1946,6451.6,5110.2,3060.44,2979.01,3,2,50,50,2,14,60,74,1192,3753,267,-1
1947,6451.6,5110.2,3044.09,2954.91,2,3,50,50,2,11,60,78,1427,3787,215,-1
1948,6451.6,5110.2,3050.48,2923.94,3,3,50,50,2,9,60,75,965,3783,302,-1
1949,6451.6,5110.2,3061.33,2919.59,2,2,50,50,2,7,60,81,774,3717,186,-1
1950,6451.6,4912.7,3046.03,2885.96,2,2,50,50,2,8,60,85,972,4107,251,-1
1951,6451.6,5623.8,3063.75,2889.37,3,3,50,50,2,3,60,86,1575,4459,227,-1
1952,6451.6,5623.8,3055.39,2871.42,3,3,50,50,2,3,60,88,1668,4182,306,-1
1953,6451.6,5623.8,3026.04,2846.89,2,2,50,50,2,3,60,86,1513,4401,307,-1
1954,6451.6,5623.8,3000.57,2843.0,3,2,50,50,2,2,60,82,1562,4078,446,-1
1955,6451.6,4696.7,2999.22,2830.09,2,3,50,50,2,14,60,85,862,4009,313,-1
1956,6451.6,4696.7,3009.79,2829.8,3,3,50,50,2,14,60,78,1064,4472,251,-1
1957,6451.6,4696.7,2999.07,2834.11,3,3,50,50,2,14,60,89,1252,4100,399,-1
1958,6451.6,4696.7,2989.12,2838.88,2,3,50,50,2,14,60,85,989,3713,297,-1
1959,6451.6,4696.7,3010.41,2835.6,2,2,50,50,2,13,60,75,1007,3884,275,-1
1960,6451.6,4841.8,2980.27,2821.07,3,3,50,50,2,5,60,88,1083,3598,208,-1
1961,6451.6,5903.3,2996.43,2837.74,3,3,50,50,2,1,60,81,1177,3751,239,-1
1962,6183.1,5903.3,2956.05,2826.22,3,2,50,50,3,1,60,84,1058,3756,245,-1
1963,6183.1,5903.3,2962.73,2844.46,3,3,50,50,3,1,60,81,1096,4394,275,-1
1964,6183.1,5903.3,2937.79,2871.4,2,3,50,50,3,3,60,76,1642,3855,306,-1
1965,6183.1,5903.3,2940.2,2892.61,3,2,50,50,3,3,60,83,1078,4189,333,-1
1966,6183.1,5787.7,2944.76,2873.41,3,3,50,50,3,2,60,82,1143,4055,361,-1
1967,6183.1,4999.2,2917.59,2857.28,3,3,50,50,2,7,60,89,1121,3667,338,-1
1968,6183.1,4999.2,2920.21,2859.06,3,3,50,50,2,5,60,89,1059,3716,338,-1
1969,5397.3,4999.2,2942.63,2855.1,3,3,50,50,7,6,60,89,1129,3817,339,-1
1970,5397.3,5048.7,2920.35,2871.14,2,3,50,50,6,6,60,84,1054,3818,251,-1
1971,5397.3,5711.1,2938.9,2904.18,3,3,50,50,6,4,60,87,914,4104,391,-1
1972,5397.3,5711.1,2928.29,2888.66,3,2,50,50,6,3,60,87,1421,3880,301,-1
1973,5397.3,5048.7,2906.48,2874.95,3,3,50,50,6,6,60,86,929,3360,271,-1
1974,5397.3,5216.6,2910.72,2897.81,3,3,50,50,6,6,60,91,1120,3844,326,-1
1975,5397.3,5216.6,2938.64,2908.47,3,3,50,50,7,6,60,85,1126,3832,341,-1
1976,5450.8,5216.6,2922.83,2916.79,3,3,50,50,7,9,60,93,1251,3620,333,-1
1977,5450.8,5048.7,2882.31,2889.15,2,2,50,50,6,8,60,89,1204,3292,273,-1
1978,7665.4,5048.7,2933.47,2884.81,3,3,50,50,1,7,60,87,958,4042,303,-1
1979,5463.8,5048.7,2964.89,2909.05,3,3,50,50,9,8,60,90,1447,5290,520,-1
1980,5463.8,5386.0,2947.5,2919.43,2,3,50,50,9,7,60,86,2163,5203,489,-1
1981,5463.8,5386.0,2953.17,2886.81,2,3,50,50,9,6,60,88,1753,4569,543,-1
1982,5463.8,5386.0,2965.55,2867.19,2,2,50,50,9,5,60,83,1923,4805,598,-1
1983,5463.8,5386.0,2980.76,2886.78,3,3,50,50,9,6,60,85,1095,4828,440,-1
